" ","HuMoments1","HuMoments2","HuMoments3","HuMoments4","HuMoments5","HuMoments6","HuMoments7","ModelName"
device6-20.gif,0.161881,8.45875e-06,1.23001e-08,1.38598e-11,5.58092e-21,-2.91721e-14,4.75213e-21,"device6"
chopper-16.gif,23.9737,240.616,1924.58,948.573,1.26771e+06,14661.8,-720800,"chopper"
butterfly-11.gif,0.282706,0.0207758,0.00497456,0.00117671,2.11859e-06,3.12515e-05,-2.75222e-06,"butterfly"
tree-20.gif,0.23799,0.0216102,0.000284815,1.5166e-05,-8.07661e-10,-1.15847e-06,3.07961e-10,"tree"
hammer-12.gif,0.332969,0.0345738,0.0288898,0.00741432,0.000107875,0.00136786,-1.85955e-05,"hammer"
device3-16.gif,0.163668,9.54837e-06,5.41102e-09,3.59507e-10,-4.355e-19,1.09664e-12,3.54259e-19,"device3"
device4-14.gif,0.224365,1.90792e-05,0.00729615,5.57218e-06,9.22781e-10,2.40447e-08,-6.43195e-10,"device4"
stef-18.gif,0.465554,0.0224077,0.0654938,0.00730065,-0.000156462,0.000577193,-0.000152147,"stef"
bat-18.gif,0.328587,0.0544116,0.0159796,0.00148353,-7.52671e-07,-0.000132017,7.18592e-06,"bat"
fish-12.gif,0.344518,0.0857657,0.00153576,0.000964133,1.16948e-06,0.000271793,-8.33392e-07,"fish"
hammer-15.gif,0.332969,0.0345738,0.0288898,0.00741432,0.000107875,0.00136786,1.85955e-05,"hammer"
octopus-11.gif,0.189379,0.00922248,2.43662e-05,5.16302e-07,8.17877e-13,4.95649e-08,1.59909e-12,"octopus"
fountain-18.gif,0.217985,0.00822882,0.00258318,1.67519e-05,2.95365e-09,-1.41817e-06,-1.6097e-09,"fountain"
cellular_phone-16.gif,0.264599,0.0418612,0.000159331,4.26686e-05,3.00508e-09,3.42381e-06,8.19359e-11,"cellular_phone"
children-16.gif,0.334767,0.0823914,0.000564386,0.000348253,1.54343e-07,9.40235e-05,-1.01523e-07,"children"
lizzard-11.gif,0.341709,0.0100092,0.0154178,0.00983055,0.000117082,0.000944748,0.000120746,"lizzard"
beetle-16.gif,0.346636,0.0467964,0.000209013,3.97516e-05,1.54777e-09,4.28669e-06,-3.36797e-09,"beetle"
lmfish-12.gif,0.424316,0.143118,0.00537352,0.00410976,1.9305e-05,0.00153403,1.85716e-05,"lmfish"
Bone-19.gif,1.06003,0.920924,0.113277,0.0450074,0.00296729,0.0320063,-0.00312655,"Bone"
spoon-12.gif,0.380469,0.108567,0.0105628,0.00667782,5.60843e-05,0.00220026,6.97271e-09,"spoon"
Comma-12.gif,0.221031,0.0185156,0.00100304,0.000244558,8.65885e-08,1.10005e-05,9.55961e-08,"Comma"
camel-18.gif,0.225683,0.00459695,0.000636857,0.000277831,1.09107e-07,-1.55348e-06,1.01775e-07,"camel"
device8-15.gif,0.268595,0.000371912,0.0172813,0.000241532,4.91999e-07,4.63016e-06,-3.06932e-08,"device8"
lizzard-13.gif,0.341738,0.0100162,0.0154114,0.00983616,0.000117171,0.000945668,-5.32507e-05,"lizzard"
device6-13.gif,0.181959,2.70547e-05,1.40534e-06,5.67815e-07,5.05715e-13,5.03234e-10,-4.60181e-13,"device6"
lmfish-11.gif,0.409088,0.132513,0.00300469,0.00207221,5.1702e-06,0.000722617,3.93808e-06,"lmfish"
cattle-20.gif,0.261505,0.0238954,0.000995189,8.74651e-06,8.1439e-10,-8.33067e-07,8.0633e-10,"cattle"
guitar-12.gif,0.46418,0.151,0.0774565,0.0556255,0.0036491,0.0215871,0.00332089,"guitar"
tree-11.gif,0.252604,0.0256474,0.00152022,0.000791803,8.63845e-07,0.000126473,6.069e-07,"tree"
hat-16.gif,0.201482,0.0108341,0.00153814,8.81447e-05,-3.10093e-08,-8.7897e-06,4.18316e-09,"hat"
pencil-16.gif,0.53485,0.25948,0.000693224,0.000496001,2.90743e-07,0.000250559,2.66001e-07,"pencil"
turtle-19.gif,0.193531,0.00740005,0.00063061,5.18342e-05,-1.80128e-09,-2.16866e-06,8.15202e-09,"turtle"
teddy-20.gif,0.186783,0.00120837,0.00110791,5.30866e-06,3.87631e-12,1.35533e-07,3.87461e-10,"teddy"
truck-12.gif,0.21248,0.0146377,0.000861995,3.97285e-05,-3.7618e-09,-2.48727e-06,7.14917e-09,"truck"
Misk-19.gif,0.216214,0.0100856,0.000293546,6.54784e-05,-8.49971e-09,-5.99702e-06,3.174e-11,"Misk"
apple-19.gif,0.162157,0.000375112,2.46252e-05,4.86966e-07,1.52519e-12,-9.33618e-09,-8.8811e-13,"apple"
device4-13.gif,0.200841,0.000194664,0.00579282,0.000142136,1.28759e-07,1.96119e-06,1.63016e-08,"device4"
frog-16.gif,0.201361,0.00558867,0.00117174,8.88591e-05,1.22977e-08,6.20469e-06,2.77124e-08,"frog"
bat-11.gif,0.56675,0.161111,0.181448,0.0329098,0.00123751,0.000605318,0.000796798,"bat"
spoon-14.gif,0.380469,0.108567,0.0105628,0.00667782,5.60843e-05,0.00220026,-6.97271e-09,"spoon"
fork-15.gif,0.804031,0.454965,0.259784,0.107917,0.0180618,0.0727704,-0.00665381,"fork"
stef-11.gif,0.424045,0.0411371,0.0532942,0.00223225,-2.57838e-06,0.000353424,1.73554e-05,"stef"
octopus-14.gif,0.226903,0.00190956,0.000328161,9.35469e-05,-8.29474e-10,-3.56881e-06,-1.28351e-08,"octopus"
frog-19.gif,0.183914,0.00427614,0.000433203,8.09233e-06,4.24904e-10,3.52263e-07,3.15739e-10,"frog"
device2-16.gif,0.262341,0,0,0,0,0,0,"device2"
face-20.gif,0.189,0.00978237,0.000153766,2.0886e-05,1.18359e-09,2.06561e-06,1.6675e-10,"face"
jar-13.gif,0.195107,0.0107751,0.000123697,4.29428e-06,6.33548e-11,4.15911e-07,-8.25694e-12,"jar"
car-15.gif,0.234426,0.025767,0.000631356,0.000112969,2.83404e-08,1.40468e-05,-2.19078e-08,"car"
chopper-13.gif,0.219485,0.0152469,0.00142815,0.000555905,4.9199e-07,6.83002e-05,-2.76359e-07,"chopper"
brick-15.gif,0.249546,0.033231,4.29713e-05,3.92818e-06,-5.07775e-11,-7.08909e-07,7.21904e-12,"brick"
Heart-17.gif,0.194719,0.0043586,0.00166058,9.024e-05,9.38374e-09,5.31209e-07,-3.21264e-08,"Heart"
teddy-17.gif,0.18453,0.00126067,0.00105675,5.75396e-06,1.43484e-10,1.67298e-07,3.55359e-10,"teddy"
device7-12.gif,0.18481,8.97328e-07,6.80031e-07,2.59613e-08,5.89328e-17,2.27981e-11,-2.56731e-16,"device7"
lizzard-12.gif,0.341709,0.0100092,0.0154178,0.00983055,0.000117082,0.000944748,-0.000120746,"lizzard"
spring-19.gif,136.997,15229.6,13443.6,26157.1,4.75801e+08,2.81309e+06,2.32228e+08,"spring"
cup-15.gif,0.176292,9.9632e-05,0.000400936,3.46992e-05,3.90374e-09,-3.42016e-07,-2.26136e-09,"cup"
face-17.gif,0.188909,0.00925595,0.000297387,3.95008e-05,4.20975e-09,3.69689e-06,-1.61133e-09,"face"
lizzard-16.gif,0.423185,0.13519,0.000342944,0.000806783,3.7605e-07,0.000272383,2.50705e-07,"lizzard"
device0-11.gif,0.198799,1.0047e-08,5.86003e-09,4.92278e-10,-8.34332e-19,3.56151e-14,-7.23412e-19,"device0"
children-11.gif,0.327009,0.0788048,0.000430992,0.000295207,1.05276e-07,8.2871e-05,4.20311e-08,"children"
device7-17.gif,0.199488,1.06364e-07,8.81451e-10,1.17923e-10,3.80185e-20,-3.84439e-14,-2.83033e-22,"device7"
bird-17.gif,0.298658,0.0360021,0.0153898,0.00163653,-2.30133e-06,-0.000150028,-8.07359e-06,"bird"
stef-12.gif,0.342033,0.0111275,0.0271637,0.000933035,-4.68611e-06,6.11091e-05,-2.29597e-07,"stef"
face-13.gif,0.189593,0.0095998,0.000271739,3.59872e-05,3.55816e-09,3.49154e-06,9.85669e-10,"face"
hat-15.gif,0.212926,0.0125261,0.00264218,0.00014299,-8.67828e-08,-1.59132e-05,2.11366e-08,"hat"
jar-18.gif,0.171136,0.0024119,9.05336e-05,1.0483e-06,1.00002e-11,4.23886e-08,1.02115e-11,"jar"
cattle-17.gif,0.249886,0.0232833,0.000874994,1.25086e-05,1.30856e-09,1.46419e-06,1.00973e-09,"cattle"
jar-19.gif,0.171136,0.0024119,9.05336e-05,1.0483e-06,1.00002e-11,4.23886e-08,-1.02115e-11,"jar"
bird-12.gif,0.287779,0.0219397,0.0167176,0.00152011,-6.59454e-06,-0.000195071,6.97698e-06,"bird"
flatfish-14.gif,0.1962,0.0104021,0.000161419,5.04192e-05,4.52486e-09,4.4279e-06,-4.36356e-09,"flatfish"
device2-18.gif,0.19796,1.20225e-05,1.4166e-05,2.3146e-06,-1.25705e-11,-5.05965e-09,1.16896e-11,"device2"
horse-16.gif,0.336467,0.029566,0.00732857,1.06083e-06,4.70317e-11,1.81833e-07,8.56191e-11,"horse"
device5-14.gif,0.237503,3.72558e-05,2.15928e-05,1.04323e-05,7.25979e-12,4.64082e-08,-1.07198e-10,"device5"
fountain-16.gif,0.212413,0.0059778,0.00252563,2.03077e-05,4.25068e-09,-1.53385e-06,-1.9677e-09,"fountain"
device3-15.gif,0.166747,1.09313e-05,5.32007e-09,8.97374e-10,1.91813e-18,5.27455e-14,-1.93001e-18,"device3"
chicken-16.gif,0.231614,0.00163919,0.00481799,5.16681e-06,1.77546e-10,-1.10893e-07,-8.41999e-12,"chicken"
bat-15.gif,0.315224,0.0247601,0.0283521,0.00376285,4.48339e-06,-0.000261082,3.87767e-05,"bat"
bird-14.gif,0.274313,0.0213274,0.00817875,4.10481e-05,-2.09593e-08,-5.4517e-06,-2.0837e-08,"bird"
chopper-20.gif,0.258022,0.031198,0.00476222,0.00237618,7.99082e-06,0.00041473,-6.1843e-06,"chopper"
beetle-13.gif,0.278212,0.00410351,0.000751892,0.000122204,3.50878e-08,7.8184e-06,-1.63386e-08,"beetle"
tree-14.gif,0.202851,0.00826994,0.00110106,2.31287e-05,3.43674e-09,1.91726e-06,-1.45389e-09,"tree"
fly-14.gif,0.23201,0.00146782,0.000117877,0.00037803,5.78359e-08,1.35268e-05,-3.47805e-08,"fly"
classic-12.gif,0.268232,0.0412628,0.00216288,0.000451257,3.61263e-07,5.68654e-05,-2.08269e-07,"classic"
jar-11.gif,0.164337,0.000293575,5.4071e-05,3.28302e-06,3.32507e-11,5.61514e-08,-2.91127e-11,"jar"
device8-17.gif,0.271719,0.000313569,0.0182314,0.000277139,6.2294e-07,4.73341e-06,-2.77769e-08,"device8"
pocket-16.gif,0.191544,0.00351399,0.00130384,0.000330634,2.15221e-07,1.94528e-05,-6.04966e-08,"pocket"
lizzard-15.gif,0.396667,0.0928328,0.000886971,0.000730366,1.12161e-07,4.12301e-05,1.31081e-07,"lizzard"
rat-12.gif,0.266307,0.0184897,0.000528829,0.000382961,4.93495e-08,4.80199e-05,-8.2668e-08,"rat"
teddy-14.gif,0.184979,0.00130288,0.00115549,9.80361e-06,9.87386e-10,3.523e-07,2.7495e-11,"teddy"
dog-13.gif,0.294971,0.0140572,0.00211408,5.47405e-05,-1.33135e-08,-6.23048e-06,1.78006e-09,"dog"
bell-19.gif,0.193682,0.00560276,0.00202661,5.7565e-05,1.96054e-08,4.30567e-06,-4.49891e-09,"bell"
device0-19.gif,0.224387,3.17071e-09,1.15467e-08,5.32092e-09,4.08053e-17,1.65763e-13,-2.24851e-17,"device0"
deer-12.gif,0.313652,0.0243636,0.00356204,0.000708477,1.11031e-06,0.00011017,1.12466e-06,"deer"
bird-19.gif,0.312351,0.0414034,0.0175046,0.00198917,-7.64679e-07,-0.000132367,-1.11361e-05,"bird"
horseshoe-16.gif,0.45746,0.00230395,0.00450285,0.00343128,-1.305e-05,-0.00016199,-1.61116e-06,"horseshoe"
Bone-13.gif,0.886368,0.692984,0.027111,0.0191552,0.000436411,0.0158504,0.000419924,"Bone"
flatfish-15.gif,0.228613,0.024642,0.000467256,0.00023469,7.77065e-08,3.68184e-05,-2.23175e-08,"flatfish"
guitar-19.gif,0.410459,0.11636,0.0580497,0.0422713,0.00209304,0.0144059,0.000663124,"guitar"
children-15.gif,0.334356,0.0828503,0.000524065,0.000358139,1.55109e-07,0.000100892,-4.47749e-08,"children"
horse-14.gif,0.315855,0.0344244,0.0021535,0.000181002,-8.3772e-08,1.63094e-05,-7.02674e-09,"horse"
device9-11.gif,0.177977,2.67244e-05,5.85615e-08,5.42469e-09,7.90723e-17,-1.09755e-11,-9.50146e-17,"device9"
bird-13.gif,0.296229,0.0255443,0.0142255,0.000897943,-3.18892e-06,-0.000142352,2.3516e-06,"bird"
hammer-13.gif,0.332969,0.0345738,0.0288898,0.00741432,0.000107875,0.00136786,1.85955e-05,"hammer"
flatfish-11.gif,0.198015,0.0125035,0.000119552,3.99987e-05,2.76591e-09,4.29942e-06,2.16916e-09,"flatfish"
tree-19.gif,0.441336,0.15827,0.0231144,0.0155058,0.000293545,0.00616416,-5.0709e-05,"tree"
horseshoe-13.gif,0.306435,0.00047716,0.000352826,0.00180884,-1.44337e-06,3.9363e-05,3.7934e-07,"horseshoe"
shoe-16.gif,0.271509,0.0453954,0.000837452,0.000258906,1.18063e-07,5.25958e-05,-1.00612e-07,"shoe"
brick-13.gif,0.244637,0.0317956,1.55857e-05,2.79204e-06,1.4189e-11,2.58499e-07,5.88268e-12,"brick"
cup-18.gif,0.18206,0.00170718,0.000285448,2.0577e-05,1.16384e-09,-8.43503e-07,-1.06517e-09,"cup"
cellular_phone-14.gif,0.239338,0.0289735,0.000148979,4.02136e-05,2.77225e-09,3.45097e-06,7.70969e-10,"cellular_phone"
bell-14.gif,0.202614,0.00835346,0.00255323,0.000143283,8.66483e-08,1.30891e-05,1.06032e-08,"bell"
Glas-14.gif,0.340978,0.0230018,0.0181722,0.0066507,7.12819e-05,0.000960473,3.57161e-06,"Glas"
device4-18.gif,0.198996,0.000496049,0.00551509,9.48716e-05,6.86174e-08,2.10708e-06,5.35361e-10,"device4"
cup-12.gif,0.180255,1.70931e-05,0.000406583,7.00743e-05,1.14941e-08,-2.18099e-07,-8.21316e-09,"cup"
elephant-18.gif,0.216501,0.00793172,0.00149846,0.0002474,1.16136e-07,2.11176e-05,1.18818e-07,"elephant"
bird-15.gif,0.334345,0.0581322,0.0139681,0.00100628,-3.56404e-06,-0.00021084,-3.76076e-06,"bird"
watch-18.gif,0.440615,0.163762,0.00174647,0.00113956,1.60345e-06,0.00043654,1.28711e-06,"watch"
device1-12.gif,0.190938,2.43664e-06,1.37965e-06,1.60847e-08,2.36926e-15,2.49165e-11,-5.29557e-16,"device1"
children-19.gif,0.341754,0.0880512,0.000634649,0.000434714,2.28313e-07,0.000125685,-4.68558e-08,"children"
Glas-20.gif,0.344955,0.0242795,0.0172083,0.00428492,3.67615e-05,0.000638999,4.29962e-06,"Glas"
device7-13.gif,0.18571,1.83146e-07,4.0109e-07,2.09677e-10,-1.26433e-18,-6.02709e-15,-6.65133e-20,"device7"
chicken-18.gif,0.211436,0.00247631,0.00183498,4.09325e-05,-2.39492e-10,-1.9824e-06,7.25382e-09,"chicken"
children-14.gif,0.332951,0.0823154,0.000507715,0.000359733,1.53707e-07,0.000102497,4.82818e-10,"children"
device5-12.gif,0.251031,0.000223231,2.96347e-06,5.80254e-07,-7.47935e-13,6.13023e-09,-7.29758e-13,"device5"
ray-17.gif,0.183496,0.000124864,0.000836676,0.000143557,4.96562e-08,-1.57385e-06,-1.3032e-08,"ray"
sea_snake-11.gif,0.416205,0.0753608,0.0192774,0.00719957,6.82344e-05,0.00186033,-3.91707e-05,"sea_snake"
lmfish-14.gif,0.402789,0.128672,0.00246204,0.00154989,3.02658e-06,0.000512781,1.46236e-07,"lmfish"
flatfish-19.gif,0.224607,0.0202267,0.00148571,0.000539829,4.83091e-07,7.05938e-05,-3.42058e-07,"flatfish"
pocket-11.gif,0.288812,0.00800738,0.0042675,0.000752969,1.34945e-06,6.72851e-05,1.26164e-08,"pocket"
personal_car-12.gif,0.268025,0.043655,0.000609519,0.000153811,4.25084e-08,2.23937e-05,-2.80458e-08,"personal_car"
Bone-12.gif,0.967241,0.87736,0.0295771,0.0244561,0.000657629,0.0227611,0.000133659,"Bone"
stef-17.gif,0.385565,0.0369182,0.00710341,0.00487584,-1.59889e-05,0.000850165,-2.84718e-05,"stef"
turtle-15.gif,0.193322,0.00613657,0.000725133,4.92762e-05,-8.88625e-09,-3.39302e-06,-6.38421e-09,"turtle"
bell-20.gif,0.208555,0.0123973,0.002259,0.000219419,1.54472e-07,2.44264e-05,-1.47436e-08,"bell"
lmfish-17.gif,0.483377,0.204223,0.00124692,0.00030383,1.40612e-07,4.90374e-05,-2.14717e-08,"lmfish"
cup-19.gif,0.17868,9.05768e-05,0.000562656,4.81774e-05,7.34777e-09,-1.41442e-07,-7.66859e-09,"cup"
bottle-16.gif,0.353751,0.0961716,0.00546334,0.00335794,1.43826e-05,0.00104128,1.21076e-05,"bottle"
bell-13.gif,0.202614,0.00835346,0.00255323,0.000143283,8.66483e-08,1.30891e-05,-1.06032e-08,"bell"
bell-15.gif,0.197269,0.00642149,0.00250434,0.000106214,5.47797e-08,8.51119e-06,-1.3205e-09,"bell"
butterfly-16.gif,0.253799,0.0197147,0.00519058,0.000376131,-5.1484e-07,-5.20668e-05,-4.81193e-07,"butterfly"
Bone-16.gif,0.66285,0.377831,0.0019379,0.00111486,1.63433e-06,0.000680366,-5.73862e-08,"Bone"
truck-20.gif,0.222925,0.0189525,0.000748298,4.61009e-05,-7.29698e-09,-5.39834e-06,5.56146e-09,"truck"
pocket-13.gif,0.190279,0.00359392,0.00103954,0.000261844,1.36409e-07,1.56919e-05,9.47686e-09,"pocket"
lmfish-16.gif,0.361819,0.0989776,0.000737603,0.000601467,4.00092e-07,0.000186969,-2.09616e-07,"lmfish"
fly-19.gif,0.290082,0.0238706,0.00446799,0.000243228,-2.67627e-08,-1.53854e-05,-2.44597e-07,"fly"
device9-12.gif,0.160561,4.68473e-06,2.92153e-08,8.54267e-09,-7.67871e-18,1.50177e-11,-9.95293e-17,"device9"
Glas-18.gif,0.367215,0.0242475,0.0199911,0.00334007,2.63959e-05,0.000508029,1.18792e-06,"Glas"
bat-14.gif,0.315193,0.0247526,0.0283398,0.00376123,4.47445e-06,-0.000261007,-2.16318e-05,"bat"
hat-20.gif,0.173979,0.00156436,0.000498387,1.22889e-05,-9.61438e-10,-4.85916e-07,-1.46474e-10,"hat"
crown-16.gif,0.217268,0.00733124,0.000651813,9.37776e-05,-1.98904e-08,-6.74829e-06,1.9577e-08,"crown"
crown-15.gif,0.21348,0.00833163,0.000735533,7.69738e-05,-1.56473e-08,-6.0138e-06,1.45195e-08,"crown"
Heart-15.gif,0.198172,0.0058821,0.00148596,8.0138e-05,8.95765e-09,1.33825e-06,-2.06263e-08,"Heart"
turtle-13.gif,0.242942,0.0259479,0.00164146,0.00025931,5.23671e-08,6.07347e-06,-6.14298e-09,"turtle"
horseshoe-18.gif,0.540396,0.000157111,0.00346103,0.000200635,1.59702e-07,-1.40309e-06,3.02115e-09,"horseshoe"
device7-15.gif,0.197726,1.42616e-08,0,0,0,0,0,"device7"
Heart-19.gif,0.203828,0.00519515,0.00177947,0.00014195,-5.38532e-08,-7.62752e-06,-4.31193e-08,"Heart"
rat-17.gif,0.270257,0.0177287,0.0011168,0.00071395,4.50724e-07,8.53787e-05,-1.31467e-07,"rat"
device8-20.gif,0.269159,0.000348505,0.0174377,0.000231234,4.62909e-07,4.28944e-06,-2.95074e-08,"device8"
hat-11.gif,0.193259,0.00044261,0.00160186,9.78213e-05,-3.8179e-08,-2.0561e-06,-4.92528e-09,"hat"
bottle-14.gif,0.33458,0.0831995,0.00434043,0.00245294,7.99675e-06,0.000697751,7.69895e-06,"bottle"
HCircle-15.gif,0.198507,0.00921855,0.00138749,0.000104608,-2.25011e-08,-7.7541e-06,-3.65286e-08,"HCircle"
car-16.gif,0.237188,0.0268218,0.000895576,0.000143535,4.47941e-08,1.57684e-05,-2.44256e-08,"car"
fish-19.gif,0.350717,0.0952101,0.000703663,0.000417794,2.25996e-07,0.000127267,-1.16791e-07,"fish"
Glas-13.gif,0.337207,0.0226659,0.0177,0.00626705,6.57731e-05,0.000943453,2.40004e-05,"Glas"
personal_car-13.gif,0.200538,0.012403,0.000483899,5.48836e-05,5.2603e-09,2.98309e-06,2.83985e-09,"personal_car"
device9-15.gif,0.170485,5.7194e-06,2.66392e-07,1.91795e-07,2.74602e-14,3.21524e-10,-1.18885e-14,"device9"
chicken-14.gif,0.206484,0.00203985,0.00209578,0.000166603,-9.75898e-08,-7.24969e-06,2.2098e-08,"chicken"
hammer-17.gif,0.571992,0.199028,0.132605,0.0551647,0.0047098,0.0246103,-0.000340025,"hammer"
Heart-14.gif,0.178958,0.000494223,0.00104577,2.72125e-05,-2.02381e-09,2.47116e-08,-3.9687e-09,"Heart"
pencil-18.gif,0.598499,0.331463,0.000226071,0.000148607,2.72117e-08,8.4226e-05,2.40761e-08,"pencil"
brick-18.gif,0.298902,0.0596649,0.000108601,2.44469e-05,9.71742e-10,3.79602e-06,-1.25857e-09,"brick"
rat-15.gif,0.277523,0.0182409,0.000520206,0.0006561,1.8487e-07,7.45276e-05,1.32029e-09,"rat"
face-16.gif,0.187641,0.00862322,0.000347194,4.12288e-05,4.88162e-09,3.79789e-06,-8.38802e-10,"face"
horse-17.gif,0.347467,0.0319546,0.012298,7.55811e-05,7.27406e-08,1.10062e-05,-2.9638e-09,"horse"
hammer-19.gif,0.571992,0.199028,0.132605,0.0551647,0.0047098,0.0246103,-0.000340025,"hammer"
Misk-14.gif,0.186189,0.00296105,0.000456839,3.69469e-05,3.77496e-09,1.19018e-06,-2.16794e-09,"Misk"
camel-19.gif,0.233435,0.0110713,0.000783003,5.8627e-05,8.8551e-09,5.96311e-06,-9.05884e-09,"camel"
spring-14.gif,155.057,13781.4,41179.5,10296.7,1.3382e+08,-485026,1.99073e+08,"spring"
sea_snake-14.gif,0.517873,0.133866,0.0307183,0.00736245,6.20082e-05,0.00146551,-5.08578e-05,"sea_snake"
turtle-16.gif,0.22982,0.0199293,0.000177726,5.25032e-05,2.21299e-09,7.36087e-06,-4.69674e-09,"turtle"
butterfly-14.gif,0.24026,0.0152807,0.00389277,0.000383324,-4.68024e-07,-4.7379e-05,-2.09417e-07,"butterfly"
carriage-13.gif,0.432732,0.125259,0.00641854,0.00493428,2.77157e-05,0.00174468,9.47523e-06,"carriage"
flatfish-18.gif,0.233495,0.0247474,0.00147397,0.000755455,7.97148e-07,0.000118571,-2.5422e-07,"flatfish"
stef-20.gif,0.458189,0.0119885,0.0861249,0.00539183,-0.000116001,0.000524163,-0.00011348,"stef"
car-19.gif,0.241794,0.0288106,0.000966364,0.000132597,3.16121e-08,9.37106e-06,9.77042e-09,"car"
flatfish-16.gif,0.2403,0.0255883,0.00284942,0.00160064,3.4172e-06,0.000256034,-5.69712e-07,"flatfish"
device3-13.gif,0.195158,6.51184e-05,1.63754e-05,2.62717e-06,-1.89051e-12,-9.59298e-09,-1.14323e-11,"device3"
beetle-14.gif,0.263651,0.00749118,7.4671e-05,6.54977e-06,-1.44501e-10,5.64004e-07,-3.56774e-11,"beetle"
hat-13.gif,0.179051,0.00148327,0.000120291,5.56892e-06,1.42374e-10,2.13573e-07,7.07683e-11,"hat"
Heart-16.gif,0.207228,0.00834675,0.00129848,4.19887e-05,-5.41588e-09,-2.58024e-06,-7.80146e-09,"Heart"
Glas-12.gif,0.328665,0.0236732,0.0140766,0.0047808,3.85573e-05,0.000700192,1.48362e-05,"Glas"
carriage-20.gif,0.426511,0.126202,0.00514012,0.00443387,2.11566e-05,0.0015727,8.80948e-06,"carriage"
spring-16.gif,126.978,12623.1,174077,93109.9,1.18417e+10,1.04611e+07,1.07218e+10,"spring"
shoe-18.gif,0.264922,0.0415772,0.000943891,0.000256332,1.21135e-07,4.78233e-05,-1.20756e-07,"shoe"
device2-17.gif,0.229915,1.8273e-05,8.62255e-10,2.12745e-09,-3.42438e-19,5.27365e-12,-2.70014e-18,"device2"
device5-16.gif,0.275552,6.94382e-05,9.97756e-06,5.48251e-07,7.41297e-13,-1.69532e-09,7.33793e-13,"device5"
ray-20.gif,0.187772,0.00180294,0.000874068,0.000273451,1.27391e-07,1.15408e-05,-1.17053e-07,"ray"
cattle-11.gif,0.240575,0.0198385,0.000784918,3.17352e-05,2.82177e-09,4.43231e-06,-3.33613e-09,"cattle"
HCircle-14.gif,0.197771,0.0110903,0.00108329,7.21693e-05,-1.31889e-09,-2.54325e-06,-1.30309e-08,"HCircle"
dog-12.gif,0.294971,0.0140572,0.00211408,5.47405e-05,-1.33135e-08,-6.23048e-06,-1.78006e-09,"dog"
butterfly-15.gif,0.240215,0.01527,0.00388395,0.000382182,-4.65388e-07,-4.72205e-05,4.64798e-07,"butterfly"
device1-18.gif,0.270204,2.14296e-05,1.158e-05,3.15998e-08,-1.02171e-14,2.70611e-11,1.42393e-14,"device1"
turtle-12.gif,0.276032,0.0428354,0.00104309,0.000216865,4.70803e-08,1.65227e-05,-1.03129e-07,"turtle"
device4-11.gif,0.263957,9.45571e-05,0.0255005,4.96293e-06,-1.68208e-09,5.89428e-09,-5.05226e-10,"device4"
device7-20.gif,0.242474,1.00935e-06,7.20105e-08,9.55981e-10,7.92871e-18,-4.08303e-13,-5.71499e-18,"device7"
cellular_phone-20.gif,0.264241,0.0417687,0.000151524,4.32734e-05,3.12648e-09,4.2772e-06,7.35986e-10,"cellular_phone"
device1-20.gif,0.190159,3.4432e-06,8.63038e-07,4.23941e-08,4.13747e-15,-6.65985e-11,4.6123e-17,"device1"
hat-17.gif,0.194577,0.00762067,0.00142726,6.40918e-05,-1.85996e-08,-5.46751e-06,-5.24084e-09,"hat"
hammer-20.gif,0.95403,0.770195,0.330138,0.207092,0.0541299,0.180618,-0.00406537,"hammer"
fountain-11.gif,0.207935,0.00335323,0.00298071,4.17316e-05,5.38846e-09,-1.74983e-06,1.25477e-08,"fountain"
truck-19.gif,0.222366,0.0190953,0.000677527,4.31083e-05,-3.9394e-09,-3.66829e-06,7.36677e-09,"truck"
camel-15.gif,0.199079,0.0035745,0.000665351,4.05511e-06,1.07826e-10,-2.40111e-07,9.84502e-11,"camel"
bell-11.gif,0.193933,0.00449723,0.00275156,8.43764e-05,4.06455e-08,5.65837e-06,-6.19305e-09,"bell"
tree-18.gif,0.376191,0.110051,0.00204576,0.000600152,6.01568e-07,0.000132939,-6.63365e-07,"tree"
camel-20.gif,0.201962,0.000639793,0.000471224,8.94636e-05,1.82717e-08,-1.21332e-06,-1.23826e-08,"camel"
personal_car-11.gif,0.229531,0.0247275,0.000970476,0.000122383,1.67122e-08,3.19948e-06,-1.75595e-08,"personal_car"
rat-20.gif,0.281044,0.0199881,0.00134072,0.000860806,6.37945e-07,0.000115475,-2.92631e-07,"rat"
Bone-20.gif,1.03699,1.02764,0.0331313,0.0277696,0.000842172,0.027964,0.000201763,"Bone"
device1-17.gif,0.190888,1.73468e-06,3.13947e-05,2.95602e-09,-5.6435e-16,2.83204e-12,4.79732e-17,"device1"
fish-20.gif,0.358967,0.101303,0.000513932,0.000338971,1.41284e-07,0.000100427,1.10709e-07,"fish"
device1-15.gif,0.17689,1.29803e-06,6.37976e-07,3.23378e-09,1.46464e-16,3.66002e-12,-1.65979e-17,"device1"
horseshoe-14.gif,0.359462,5.28855e-05,0.000261387,0.000450056,-1.3622e-07,3.02915e-06,-5.08461e-08,"horseshoe"
sea_snake-16.gif,0.621105,0.183542,0.0536135,0.00783155,-0.000122841,-0.00181635,-0.000102277,"sea_snake"
crown-20.gif,0.207025,0.0118445,0.000641089,5.30743e-05,-9.22651e-09,-5.58476e-06,-5.58063e-09,"crown"
