" ","HuMoments1","HuMoments2","HuMoments3","HuMoments4","HuMoments5","HuMoments6","HuMoments7","BlackRate","WhiteRate","className"
brick-14.gif,0.29929,0.0588186,2.96906e-06,3.83466e-07,6.11794e-14,2.46454e-08,7.60439e-14,0.89538,0.10462,"brick"
HCircle-19.gif,0.197597,0.00992744,0.00125701,7.86314e-05,-2.43992e-08,-7.79089e-06,9.55169e-09,0.282727,0.717273,"HCircle"
chicken-13.gif,0.206484,0.00203985,0.00209578,0.000166603,-9.75898e-08,-7.24969e-06,-2.2098e-08,0.644001,0.355999,"chicken"
chopper-11.gif,0.208049,0.0102512,0.000778257,0.000267264,1.08273e-07,2.68374e-05,-4.83292e-08,0.871143,0.128857,"chopper"
Comma-15.gif,0.306638,0.0511003,0.00241235,0.000276803,-1.05843e-07,-3.10345e-05,-3.21473e-08,0.557921,0.442079,"Comma"
Misk-11.gif,0.199117,0.00662349,0.000996882,9.90386e-05,2.4911e-08,4.04236e-06,-2.48658e-08,0.375732,0.624268,"Misk"
watch-15.gif,0.753096,0.536939,0.0148919,0.0135185,0.000191808,0.00990364,1.95611e-05,0.762949,0.237051,"watch"
flatfish-17.gif,0.22521,0.0226896,0.000519903,0.0002024,6.5617e-08,2.79277e-05,-6.19006e-08,0.392705,0.607295,"flatfish"
cattle-20.gif,0.261505,0.0238954,0.000995189,8.74651e-06,8.1439e-10,-8.33067e-07,8.0633e-10,0.445219,0.554781,"cattle"
frog-12.gif,0.207037,0.0041838,0.000604231,9.03283e-05,4.33433e-09,4.10385e-06,-1.35756e-08,0.534199,0.465801,"frog"
device1-13.gif,0.271505,2.11906e-05,1.31078e-05,7.20298e-08,6.83365e-14,3.29134e-10,1.08211e-14,0.72842,0.27158,"device1"
car-15.gif,0.234426,0.025767,0.000631356,0.000112969,2.83404e-08,1.40468e-05,-2.19078e-08,0.879774,0.120226,"car"
spring-18.gif,136.704,15156.8,13226.7,25910.6,4.65082e+08,2.78012e+06,-2.26637e+08,0.866308,0,"spring"
pocket-20.gif,0.52405,0.021887,0.0161169,8.11537e-05,-5.26211e-08,1.68438e-06,-7.61067e-08,0.705724,0.294276,"pocket"
HCircle-20.gif,0.19671,0.00885532,0.00127789,0.000110531,-9.38074e-09,-6.00106e-06,-3.34477e-08,0.309603,0.690397,"HCircle"
camel-20.gif,0.201962,0.000639793,0.000471224,8.94636e-05,1.82717e-08,-1.21332e-06,-1.23826e-08,0.662025,0.337975,"camel"
bottle-17.gif,0.377966,0.111792,0.0119101,0.00801539,7.83116e-05,0.00267873,-4.53871e-05,0.957623,0.0423769,"bottle"
crown-16.gif,0.217268,0.00733124,0.000651813,9.37776e-05,-1.98904e-08,-6.74829e-06,1.9577e-08,0.494531,0.505469,"crown"
personal_car-19.gif,0.25874,0.0396044,0.000843562,0.000148254,3.94669e-08,1.32402e-05,-5.01311e-09,0.550429,0.449571,"personal_car"
fly-13.gif,0.264421,0.00342533,0.00103105,0.000174263,-7.38005e-08,-9.48961e-06,3.0393e-08,0.60751,0.39249,"fly"
Bone-19.gif,1.06003,0.920924,0.113277,0.0450074,0.00296729,0.0320063,-0.00312655,0.823159,0.176841,"Bone"
key-12.gif,0.234235,0.0155969,0.00679554,0.00263438,1.11453e-05,0.000328844,-3.52507e-06,0.622245,0.377755,"key"
device6-11.gif,0.166183,7.77685e-05,3.99994e-06,1.39088e-06,-2.2637e-12,1.20321e-08,-9.12191e-13,0.797138,0.202862,"device6"
guitar-12.gif,0.46418,0.151,0.0774565,0.0556255,0.0036491,0.0215871,0.00332089,0.656757,0.343243,"guitar"
key-18.gif,0.297197,0.044306,0.0155969,0.0069797,7.28204e-05,0.00146876,-2.00204e-05,0.706538,0.293462,"key"
car-13.gif,0.231912,0.0252036,0.000677577,9.20712e-05,1.89152e-08,8.54409e-06,-4.16976e-09,0.88592,0.11408,"car"
cup-15.gif,0.176292,9.9632e-05,0.000400936,3.46992e-05,3.90374e-09,-3.42016e-07,-2.26136e-09,0.56825,0.43175,"cup"
truck-12.gif,0.21248,0.0146377,0.000861995,3.97285e-05,-3.7618e-09,-2.48727e-06,7.14917e-09,0.961766,0.0382339,"truck"
device4-13.gif,0.200841,0.000194664,0.00579282,0.000142136,1.28759e-07,1.96119e-06,1.63016e-08,0.770185,0.229815,"device4"
elephant-18.gif,0.216501,0.00793172,0.00149846,0.0002474,1.16136e-07,2.11176e-05,1.18818e-07,0.462443,0.537557,"elephant"
Misk-19.gif,0.216214,0.0100856,0.000293546,6.54784e-05,-8.49971e-09,-5.99702e-06,3.174e-11,0.457098,0.542902,"Misk"
hat-20.gif,0.173979,0.00156436,0.000498387,1.22889e-05,-9.61438e-10,-4.85916e-07,-1.46474e-10,0.249556,0.750444,"hat"
horseshoe-18.gif,0.540396,0.000157111,0.00346103,0.000200635,1.59702e-07,-1.40309e-06,3.02115e-09,0.72971,0.27029,"horseshoe"
camel-15.gif,0.199079,0.0035745,0.000665351,4.05511e-06,1.07826e-10,-2.40111e-07,9.84502e-11,0.681926,0.318074,"camel"
device3-14.gif,0.191676,4.43312e-05,9.6731e-06,1.67582e-06,-2.00895e-12,-4.72803e-09,-5.97667e-12,0.526654,0.473346,"device3"
Misk-18.gif,0.200081,0.00535105,0.000157765,1.26102e-05,-2.65621e-11,-8.6384e-07,-4.50643e-10,0.415825,0.584175,"Misk"
Heart-16.gif,0.207228,0.00834675,0.00129848,4.19887e-05,-5.41588e-09,-2.58024e-06,-7.80146e-09,0.421796,0.578204,"Heart"
chicken-19.gif,0.193741,0.000601629,0.000543531,6.68496e-05,1.1754e-08,9.86617e-07,-1.10803e-09,0.494774,0.505226,"chicken"
teddy-12.gif,0.186505,0.00159614,0.00127196,9.45249e-06,7.23948e-10,3.54371e-07,5.82224e-10,0.691289,0.308711,"teddy"
spoon-20.gif,0.896774,0.749353,0.16823,0.154961,0.0250169,0.131676,0.0200696,0.875626,0.124374,"spoon"
car-18.gif,0.241882,0.0295909,0.000688562,6.89421e-05,4.77498e-09,6.61317e-07,1.08978e-08,0.868016,0.131984,"car"
horseshoe-11.gif,0.469461,0.00665725,3.62717e-05,0.000371644,2.05156e-08,3.00413e-05,-3.92781e-08,0.65293,0.34707,"horseshoe"
hat-19.gif,0.174933,0.00135232,0.00033966,3.84072e-06,1.36541e-10,1.4021e-07,-6.486e-12,0.361634,0.638366,"hat"
elephant-11.gif,0.192079,0.00391116,0.00012572,4.96423e-05,-3.57382e-09,-2.67239e-06,-2.15036e-09,0.520008,0.479992,"elephant"
butterfly-12.gif,0.218539,0.00836734,0.000998759,0.000100052,-3.15826e-08,-9.14828e-06,2.31496e-08,0.499623,0.500377,"butterfly"
teddy-14.gif,0.184979,0.00130288,0.00115549,9.80361e-06,9.87386e-10,3.523e-07,2.7495e-11,0.684465,0.315535,"teddy"
horseshoe-17.gif,0.290717,7.58521e-05,0.000147403,0.000216932,-3.12344e-08,1.96884e-07,9.10244e-09,0.452437,0.547563,"horseshoe"
Misk-15.gif,0.192686,0.00148111,0.00102298,7.90742e-06,-6.70123e-10,-4.66797e-08,-6.92595e-10,0.383638,0.616362,"Misk"
stef-12.gif,0.342033,0.0111275,0.0271637,0.000933035,-4.68611e-06,6.11091e-05,-2.29597e-07,0.975473,0.0245265,"stef"
device9-14.gif,0.170147,4.46214e-06,1.12956e-07,1.75162e-07,1.45281e-14,2.32563e-10,-9.89531e-15,0.62908,0.37092,"device9"
classic-15.gif,0.270455,0.0427276,0.00141849,0.000316054,1.68797e-07,3.99585e-05,4.0948e-08,0.361143,0.638857,"classic"
ray-15.gif,0.187123,0.000987301,0.00113237,0.000220482,1.00452e-07,6.8112e-06,1.04344e-07,0.522334,0.477666,"ray"
key-19.gif,0.318004,0.0598185,0.0148821,0.00734316,7.67636e-05,0.0017954,-3.96357e-06,0.736253,0.263747,"key"
apple-12.gif,0.163753,2.87229e-05,0.000108383,6.17291e-06,1.59545e-10,-6.90133e-09,-1.1764e-10,0.484406,0.515594,"apple"
crown-20.gif,0.207025,0.0118445,0.000641089,5.30743e-05,-9.22651e-09,-5.58476e-06,-5.58063e-09,0.445748,0.554252,"crown"
bat-19.gif,0.328587,0.0544116,0.0159796,0.00148353,-7.52671e-07,-0.000132017,-7.18592e-06,0.63837,0.36163,"bat"
device9-15.gif,0.170485,5.7194e-06,2.66392e-07,1.91795e-07,2.74602e-14,3.21524e-10,-1.18885e-14,0.633757,0.366243,"device9"
ray-13.gif,0.193424,0.000337246,0.000362276,0.000332864,1.15522e-07,6.04649e-06,-8.64538e-08,0.603598,0.396402,"ray"
crown-13.gif,0.242806,0.015662,0.000968557,0.000206635,-9.11389e-08,-2.57833e-05,-1.44807e-08,0.528562,0.471438,"crown"
bell-19.gif,0.193682,0.00560276,0.00202661,5.7565e-05,1.96054e-08,4.30567e-06,-4.49891e-09,0.409852,0.590148,"bell"
classic-18.gif,0.299463,0.0591109,0.00234664,0.000803895,1.04963e-06,0.000165032,-9.50803e-07,0.732975,0.267025,"classic"
brick-11.gif,0.26218,0.0389959,8.11655e-05,1.63877e-05,5.92367e-10,3.08171e-06,5.4345e-10,0.839676,0.160324,"brick"
device8-12.gif,0.341581,0.000714842,0.0461596,0.000787966,4.61014e-06,-2.10537e-05,-8.08298e-07,0.800979,0.199021,"device8"
pocket-14.gif,0.391873,0.106725,0.00489098,0.00318021,1.24401e-05,0.00102389,5.51255e-06,0.422623,0.577377,"pocket"
teddy-17.gif,0.18453,0.00126067,0.00105675,5.75396e-06,1.43484e-10,1.67298e-07,3.55359e-10,0.682019,0.317981,"teddy"
apple-11.gif,0.168011,0.000471138,0.000173647,8.56924e-06,3.22438e-10,-1.7997e-07,8.0599e-11,0.492844,0.507156,"apple"
brick-17.gif,0.251482,0.0343719,3.75078e-06,2.99181e-07,8.0248e-14,4.74164e-09,-1.05371e-13,0.83504,0.16496,"brick"
device1-18.gif,0.270204,2.14296e-05,1.158e-05,3.15998e-08,-1.02171e-14,2.70611e-11,1.42393e-14,0.72681,0.27319,"device1"
horse-16.gif,0.336467,0.029566,0.00732857,1.06083e-06,4.70317e-11,1.81833e-07,8.56191e-11,0.831859,0.168141,"horse"
face-13.gif,0.189593,0.0095998,0.000271739,3.59872e-05,3.55816e-09,3.49154e-06,9.85669e-10,0.424812,0.575188,"face"
device0-20.gif,0.204087,2.57706e-09,2.71372e-09,8.83702e-10,-6.8375e-19,-2.95341e-14,1.31656e-19,0.657448,0.342552,"device0"
pencil-12.gif,0.674509,0.424584,0.0408225,0.0352908,0.0013395,0.0229953,0.000177189,0.854416,0.145584,"pencil"
frog-19.gif,0.183914,0.00427614,0.000433203,8.09233e-06,4.24904e-10,3.52263e-07,3.15739e-10,0.429021,0.570979,"frog"
deer-19.gif,0.271248,0.0234802,0.000385123,0.000597201,2.85448e-07,3.32887e-05,-2.86018e-07,0.808423,0.191577,"deer"
device5-19.gif,0.237068,3.61579e-05,2.35867e-05,1.08305e-05,2.67293e-11,4.398e-08,-1.25631e-10,0.811908,0.188092,"device5"
lizzard-19.gif,53.3182,1873.94,11640.5,4458.37,3.12139e+07,128929,3.02522e+07,0.801456,0,"lizzard"
device8-15.gif,0.268595,0.000371912,0.0172813,0.000241532,4.91999e-07,4.63016e-06,-3.06932e-08,0.730239,0.269761,"device8"
brick-19.gif,0.249047,0.0327989,2.04655e-06,1.97294e-06,-1.75741e-12,2.76742e-07,-3.7653e-12,0.834132,0.165868,"brick"
lizzard-16.gif,0.423185,0.13519,0.000342944,0.000806783,3.7605e-07,0.000272383,2.50705e-07,0.808242,0.191758,"lizzard"
personal_car-17.gif,0.244674,0.0309663,0.000941785,0.000219452,8.78952e-08,2.82009e-05,-9.65077e-08,0.577751,0.422249,"personal_car"
device0-17.gif,0.202634,1.39389e-09,6.37799e-10,2.74276e-09,-2.9157e-18,3.90401e-16,1.92264e-18,0.543022,0.456978,"device0"
device3-18.gif,0.19528,5.93678e-05,1.30719e-05,2.25162e-06,-3.42543e-12,-6.57171e-09,-9.81003e-12,0.609724,0.390276,"device3"
pencil-18.gif,0.598499,0.331463,0.000226071,0.000148607,2.72117e-08,8.4226e-05,2.40761e-08,0.87692,0.12308,"pencil"
device7-18.gif,0.184917,8.02677e-09,4.09844e-10,1.09166e-11,7.1096e-22,9.62387e-16,-2.46695e-22,0.56105,0.43895,"device7"
spring-11.gif,144.632,16406.6,28969.8,1646.41,-1.6001e+06,24522,5.02827e+06,0.884782,0,"spring"
beetle-14.gif,0.263651,0.00749118,7.4671e-05,6.54977e-06,-1.44501e-10,5.64004e-07,-3.56774e-11,0.675884,0.324116,"beetle"
Misk-16.gif,0.180332,0.0033626,6.66234e-05,1.34142e-05,3.4827e-10,5.6216e-07,4.00761e-10,0.299851,0.700149,"Misk"
frog-14.gif,0.218753,0.018137,0.000101414,4.59326e-05,2.1747e-09,6.14022e-06,3.12264e-09,0.479093,0.520907,"frog"
face-18.gif,0.188578,0.00888108,0.000388212,4.48936e-05,5.9223e-09,4.22867e-06,-5.53954e-10,0.390957,0.609043,"face"
lizzard-18.gif,0.536651,0.189667,0.0118407,0.00448813,3.1818e-05,0.00129898,2.47326e-05,0.747014,0.252986,"lizzard"
device2-20.gif,0.211125,1.07315e-08,1.70944e-07,1.78622e-08,9.21551e-16,-1.14576e-12,-9.67498e-16,0.695969,0.304031,"device2"
Heart-12.gif,0.203278,0.0068067,0.0023715,0.000168249,-6.64252e-08,-9.53512e-06,-8.12484e-08,0.391778,0.608222,"Heart"
beetle-17.gif,0.346741,0.0468413,0.000209131,3.96712e-05,1.53331e-09,4.24671e-06,4.76571e-10,0.850247,0.149753,"beetle"
key-14.gif,0.278624,0.0340342,0.0131956,0.00538895,4.54402e-05,0.000994159,1.03327e-05,0.744643,0.255357,"key"
personal_car-16.gif,0.242584,0.0322022,0.000334078,0.000112135,2.14714e-08,1.96713e-05,-1.54086e-08,0.528975,0.471025,"personal_car"
classic-12.gif,0.268232,0.0412628,0.00216288,0.000451257,3.61263e-07,5.68654e-05,-2.08269e-07,0.712262,0.287738,"classic"
tree-17.gif,0.206876,0.00616496,0.00302545,8.45643e-05,4.27684e-08,6.63884e-06,-7.41112e-09,0.819229,0.180771,"tree"
device7-19.gif,0.185897,1.82767e-07,4.98967e-09,7.81205e-11,4.77441e-20,-2.62351e-14,-3.93355e-20,0.561646,0.438354,"device7"
sea_snake-18.gif,0.556386,0.134749,0.0141283,0.00130642,5.15276e-06,0.000466335,-4.3356e-06,0.779206,0.220794,"sea_snake"
crown-15.gif,0.21348,0.00833163,0.000735533,7.69738e-05,-1.56473e-08,-6.0138e-06,1.45195e-08,0.470347,0.529653,"crown"
guitar-19.gif,0.410459,0.11636,0.0580497,0.0422713,0.00209304,0.0144059,0.000663124,0.672482,0.327518,"guitar"
pencil-20.gif,0.610815,0.3464,0.000711588,0.000586156,3.78534e-07,0.000342621,-1.04933e-07,0.869888,0.130112,"pencil"
elephant-20.gif,0.193885,0.00164398,0.000257768,9.46486e-05,-1.2966e-08,-3.17279e-06,1.2511e-08,0.464487,0.535513,"elephant"
octopus-19.gif,0.186573,6.56214e-05,5.27919e-05,1.32302e-06,-1.02842e-11,1.58137e-09,1.07312e-11,0.843674,0.156326,"octopus"
ray-14.gif,0.193424,0.00033593,0.000361639,0.00033238,1.15175e-07,6.02655e-06,1.09339e-07,0.804062,0.195938,"ray"
device0-12.gif,0.199709,9.06152e-07,3.94089e-07,2.72911e-08,-2.15285e-15,-2.55962e-11,2.57989e-15,0.806202,0.193798,"device0"
shoe-19.gif,0.271042,0.0451628,0.00088566,0.000215338,8.19558e-08,3.38247e-05,-9.13912e-08,0.553938,0.446062,"shoe"
camel-18.gif,0.225683,0.00459695,0.000636857,0.000277831,1.09107e-07,-1.55348e-06,1.01775e-07,0.657619,0.342381,"camel"
sea_snake-14.gif,0.517873,0.133866,0.0307183,0.00736245,6.20082e-05,0.00146551,-5.08578e-05,0.832757,0.167243,"sea_snake"
device1-15.gif,0.17689,1.29803e-06,6.37976e-07,3.23378e-09,1.46464e-16,3.66002e-12,-1.65979e-17,0.618053,0.381947,"device1"
fish-11.gif,0.388756,0.123467,0.000540673,0.000167412,4.47448e-08,3.2986e-05,-3.14423e-08,0.441266,0.558734,"fish"
hammer-11.gif,0.414118,0.0849172,0.0502567,0.0175815,0.000521927,0.00510163,-8.14297e-05,0.897247,0.102753,"hammer"
hammer-18.gif,0.571992,0.199028,0.132605,0.0551647,0.0047098,0.0246103,0.000340025,0.89595,0.10405,"hammer"
beetle-16.gif,0.346636,0.0467964,0.000209013,3.97516e-05,1.54777e-09,4.28669e-06,-3.36797e-09,0.660808,0.339192,"beetle"
bird-19.gif,0.312351,0.0414034,0.0175046,0.00198917,-7.64679e-07,-0.000132367,-1.11361e-05,0.742101,0.257899,"bird"
device8-20.gif,0.269159,0.000348505,0.0174377,0.000231234,4.62909e-07,4.28944e-06,-2.95074e-08,0.731372,0.268628,"device8"
flatfish-13.gif,0.23763,0.0284495,0.00084852,0.00044707,2.75347e-07,7.53408e-05,-5.90058e-09,0.357028,0.642972,"flatfish"
bat-16.gif,0.325893,0.0457587,0.0191385,0.00176931,-6.29689e-07,-0.000114208,1.45857e-06,0.661901,0.338099,"bat"
turtle-16.gif,0.22982,0.0199293,0.000177726,5.25032e-05,2.21299e-09,7.36087e-06,-4.69674e-09,0.467163,0.532837,"turtle"
chicken-15.gif,0.236735,0.00592418,0.00477328,0.000235975,-2.47607e-07,-1.48459e-05,-1.05983e-07,0.595464,0.404536,"chicken"
bird-17.gif,0.298658,0.0360021,0.0153898,0.00163653,-2.30133e-06,-0.000150028,-8.07359e-06,0.751699,0.248301,"bird"
device4-19.gif,0.225004,2.44271e-05,0.00740023,6.4704e-06,9.91454e-10,3.19631e-08,-1.02021e-09,0.758594,0.241406,"device4"
stef-18.gif,0.465554,0.0224077,0.0654938,0.00730065,-0.000156462,0.000577193,-0.000152147,0.978918,0.0210819,"stef"
deer-17.gif,0.334478,0.0292985,0.00472198,0.000425276,5.25155e-07,2.75073e-05,-5.67776e-07,0.857659,0.142341,"deer"
turtle-15.gif,0.193322,0.00613657,0.000725133,4.92762e-05,-8.88625e-09,-3.39302e-06,-6.38421e-09,0.713838,0.286162,"turtle"
chopper-14.gif,0.232329,0.0202352,0.00274771,0.00136829,2.65084e-06,0.000192023,-1.3553e-06,0.868381,0.131619,"chopper"
fish-14.gif,0.316268,0.0729732,3.62106e-05,3.84256e-06,-1.50569e-11,-5.75205e-07,-4.37972e-11,0.355617,0.644383,"fish"
Bone-11.gif,0.981104,0.888718,0.00320909,0.0011919,2.30486e-06,0.00107146,2.26515e-06,0.831768,0.168232,"Bone"
hat-15.gif,0.212926,0.0125261,0.00264218,0.00014299,-8.67828e-08,-1.59132e-05,2.11366e-08,0.335598,0.664402,"hat"
device6-14.gif,0.509265,3.45767e-06,8.35043e-05,0.000208635,-2.74689e-08,3.16868e-07,1.04767e-08,0.868787,0.131213,"device6"
Comma-14.gif,0.228425,0.0218431,0.00016059,5.3763e-05,4.20061e-09,1.06697e-06,4.98739e-09,0.415842,0.584158,"Comma"
frog-11.gif,0.193733,0.00500104,0.00157586,0.000137515,6.34553e-08,9.13667e-06,5.73588e-08,0.482597,0.517403,"frog"
bottle-16.gif,0.353751,0.0961716,0.00546334,0.00335794,1.43826e-05,0.00104128,1.21076e-05,0.940903,0.0590968,"bottle"
horse-13.gif,0.30729,0.0188762,0.00696114,0.000275787,1.98671e-07,3.73852e-05,-1.77161e-07,0.702113,0.297887,"horse"
bottle-12.gif,0.334418,0.084712,0.0018636,0.001013,1.39178e-06,0.000294639,1.16611e-06,0.939808,0.0601918,"bottle"
chicken-14.gif,0.206484,0.00203985,0.00209578,0.000166603,-9.75898e-08,-7.24969e-06,2.2098e-08,0.644001,0.355999,"chicken"
rat-20.gif,0.281044,0.0199881,0.00134072,0.000860806,6.37945e-07,0.000115475,-2.92631e-07,0.86556,0.13444,"rat"
turtle-19.gif,0.193531,0.00740005,0.00063061,5.18342e-05,-1.80128e-09,-2.16866e-06,8.15202e-09,0.698193,0.301807,"turtle"
deer-14.gif,0.323691,0.0206007,0.013896,0.000772865,-2.42144e-06,-7.3783e-05,2.52481e-06,0.692789,0.307211,"deer"
spoon-15.gif,0.380469,0.108567,0.0105628,0.00667782,5.60843e-05,0.00220026,6.97271e-09,0.830582,0.169418,"spoon"
spring-12.gif,127.381,12704.8,176734,95077.6,1.23116e+10,1.07167e+07,-1.11655e+10,0.859895,0,"spring"
frog-17.gif,0.201361,0.00558867,0.00117174,8.88591e-05,1.22977e-08,6.20469e-06,-2.77124e-08,0.436976,0.563024,"frog"
ray-16.gif,0.187123,0.000987301,0.00113237,0.000220482,1.00452e-07,6.8112e-06,-1.04344e-07,0.522334,0.477666,"ray"
fly-16.gif,0.273208,0.000929657,0.00611,7.91793e-05,3.64353e-08,-2.07664e-06,-4.57483e-08,0.732573,0.267427,"fly"
shoe-17.gif,0.270731,0.045265,0.000683716,0.000210943,7.8388e-08,4.28168e-05,-7.6008e-08,0.523483,0.476517,"shoe"
device1-14.gif,0.19114,1.58136e-06,3.01527e-05,8.46156e-09,2.56442e-15,1.00919e-11,-4.09955e-15,0.585262,0.414738,"device1"
frog-16.gif,0.201361,0.00558867,0.00117174,8.88591e-05,1.22977e-08,6.20469e-06,2.77124e-08,0.436976,0.563024,"frog"
carriage-20.gif,0.426511,0.126202,0.00514012,0.00443387,2.11566e-05,0.0015727,8.80948e-06,0.916302,0.0836983,"carriage"
rat-16.gif,0.281428,0.0246803,0.000633937,0.000517495,1.4983e-07,7.48779e-05,-9.83396e-08,0.872958,0.127042,"rat"
bottle-19.gif,0.347331,0.0928983,0.00329176,0.0019069,4.77699e-06,0.000580119,4.00541e-06,0.943941,0.0560586,"bottle"
elephant-12.gif,0.218079,0.00675642,0.00111019,0.000504244,6.6669e-08,2.6569e-05,3.53606e-07,0.553026,0.446974,"elephant"
turtle-17.gif,0.231359,0.0202061,0.00224039,0.00030554,4.38572e-08,-3.83729e-06,2.23404e-07,0.728343,0.271657,"turtle"
device8-19.gif,0.341446,0.000679464,0.046037,0.000799008,4.71748e-06,-2.08198e-05,-7.63702e-07,0.801011,0.198989,"device8"
bell-20.gif,0.208555,0.0123973,0.002259,0.000219419,1.54472e-07,2.44264e-05,-1.47436e-08,0.917057,0.0829427,"bell"
cellular_phone-16.gif,0.264599,0.0418612,0.000159331,4.26686e-05,3.00508e-09,3.42381e-06,8.19359e-11,0.495262,0.504738,"cellular_phone"
Glas-18.gif,0.367215,0.0242475,0.0199911,0.00334007,2.63959e-05,0.000508029,1.18792e-06,0.585779,0.414221,"Glas"
jar-16.gif,0.171136,0.0024119,9.05336e-05,1.0483e-06,1.00002e-11,4.23886e-08,-1.02115e-11,0.528767,0.471233,"jar"
crown-11.gif,0.199015,0.00540372,0.000505333,4.64545e-05,-2.09531e-09,-2.43684e-06,-7.03877e-09,0.450978,0.549022,"crown"
bell-18.gif,0.18948,0.00341451,0.00257588,6.97351e-05,2.94932e-08,4.07284e-06,4.19478e-09,0.432008,0.567992,"bell"
cup-19.gif,0.17868,9.05768e-05,0.000562656,4.81774e-05,7.34777e-09,-1.41442e-07,-7.66859e-09,0.519757,0.480243,"cup"
deer-20.gif,0.357367,0.0345334,0.00429662,0.000258938,2.44317e-07,4.39706e-05,1.57567e-07,0.689256,0.310744,"deer"
face-12.gif,0.186258,0.00846328,0.000259279,2.79578e-05,2.35826e-09,2.53857e-06,8.42858e-10,0.560114,0.439886,"face"
bell-13.gif,0.202614,0.00835346,0.00255323,0.000143283,8.66483e-08,1.30891e-05,-1.06032e-08,0.4544,0.5456,"bell"
bat-14.gif,0.315193,0.0247526,0.0283398,0.00376123,4.47445e-06,-0.000261007,-2.16318e-05,0.684515,0.315485,"bat"
device5-16.gif,0.275552,6.94382e-05,9.97756e-06,5.48251e-07,7.41297e-13,-1.69532e-09,7.33793e-13,0.834335,0.165665,"device5"
shoe-13.gif,0.223351,0.0204084,0.00107368,0.000152895,4.62632e-08,1.10453e-05,-5.03472e-08,0.516859,0.483141,"shoe"
cup-12.gif,0.180255,1.70931e-05,0.000406583,7.00743e-05,1.14941e-08,-2.18099e-07,-8.21316e-09,0.56241,0.43759,"cup"
tree-13.gif,0.206533,0.0117206,0.00119059,8.13297e-05,2.5304e-08,8.80304e-06,-5.49306e-09,0.704575,0.295425,"tree"
flatfish-12.gif,0.193438,0.00745291,0.000653071,0.000216622,8.09381e-08,1.87009e-05,6.30844e-09,0.423322,0.576678,"flatfish"
bird-18.gif,0.294599,0.0322933,0.0167905,0.00181905,1.77959e-06,-6.3735e-05,-3.93977e-06,0.728397,0.271603,"bird"
shoe-20.gif,0.269145,0.044594,0.000653223,0.000188066,6.37974e-08,3.74178e-05,-5.5107e-08,0.447656,0.552344,"shoe"
device9-11.gif,0.177977,2.67244e-05,5.85615e-08,5.42469e-09,7.90723e-17,-1.09755e-11,-9.50146e-17,0.629935,0.370065,"device9"
cup-16.gif,0.176143,0.00065959,0.000379894,1.32995e-05,8.32015e-10,-3.21085e-07,-7.78738e-10,0.612137,0.387863,"cup"
device4-20.gif,0.192442,1.15843e-05,0.00455618,3.57e-07,1.43429e-11,1.2107e-09,-1.24009e-12,0.784734,0.215266,"device4"
cattle-15.gif,0.280118,0.025576,0.000315267,0.000291672,-2.20956e-08,4.6617e-05,-2.3866e-08,0.757681,0.242319,"cattle"
Heart-15.gif,0.198172,0.0058821,0.00148596,8.0138e-05,8.95765e-09,1.33825e-06,-2.06263e-08,0.381067,0.618933,"Heart"
bottle-11.gif,0.342326,0.0871923,0.00798143,0.00497843,3.13815e-05,0.00146933,-1.81505e-05,0.955956,0.044044,"bottle"
fly-19.gif,0.290082,0.0238706,0.00446799,0.000243228,-2.67627e-08,-1.53854e-05,-2.44597e-07,0.620742,0.379258,"fly"
elephant-19.gif,0.228846,0.008894,0.00293428,0.000450604,3.01462e-07,3.90779e-05,-5.00783e-07,0.537602,0.462398,"elephant"
elephant-16.gif,0.201195,0.00265309,0.000337211,2.84098e-05,2.54012e-09,-1.41329e-06,6.88152e-10,0.538087,0.461913,"elephant"
device3-16.gif,0.163668,9.54837e-06,5.41102e-09,3.59507e-10,-4.355e-19,1.09664e-12,3.54259e-19,0.525298,0.474702,"device3"
chicken-20.gif,0.221777,0.00348214,0.00483594,0.000117554,-8.81416e-08,-6.68475e-06,2.6354e-08,0.574507,0.425493,"chicken"
cellular_phone-11.gif,0.260367,0.0393987,0.000272321,8.94996e-05,1.28891e-08,9.96353e-06,5.02774e-09,0.484561,0.515439,"cellular_phone"
face-17.gif,0.188909,0.00925595,0.000297387,3.95008e-05,4.20975e-09,3.69689e-06,-1.61133e-09,0.401057,0.598943,"face"
chopper-18.gif,0.237747,0.0221306,0.00273039,0.00139821,2.71318e-06,0.000206492,-1.72277e-06,0.864909,0.135091,"chopper"
stef-14.gif,0.411224,0.0462451,0.00891985,0.0089746,-1.88217e-05,0.00177432,-8.00441e-05,0.980658,0.0193419,"stef"
rat-18.gif,0.276633,0.0214222,0.00115418,0.000766072,5.18668e-07,0.000104587,-1.15849e-07,0.863922,0.136078,"rat"
Heart-14.gif,0.178958,0.000494223,0.00104577,2.72125e-05,-2.02381e-09,2.47116e-08,-3.9687e-09,0.345493,0.654507,"Heart"
sea_snake-19.gif,0.654361,0.151326,0.0210031,0.00415355,3.0119e-05,0.00141377,1.08714e-05,0.861064,0.138936,"sea_snake"
frog-15.gif,0.192336,0.00429279,0.00116411,9.473e-05,3.06835e-08,3.96793e-06,1.89344e-08,0.42634,0.57366,"frog"
car-19.gif,0.241794,0.0288106,0.000966364,0.000132597,3.16121e-08,9.37106e-06,9.77042e-09,0.861654,0.138346,"car"
