"","HuMoments1","HuMoments2","HuMoments3","HuMoments4","HuMoments5","HuMoments6","HuMoments7","BlackRate","WhiteRate","Fourier-0","Fourier-1","Fourier-2","Fourier-3","Fourier-4","Fourier-5","Fourier-6","Fourier-7","Fourier-8","Fourier-9","Fourier-10","Fourier-11","Fourier-12","Fourier-13","Fourier-14","Fourier-15","Fourier-16","Fourier-17","Fourier-18","Fourier-19","Fourier-20","Fourier-21","Fourier-22","Fourier-23","Fourier-24","ID-0","ID-1","ID-2","ID-3","ID-4","ID-5","ID-6","ID-7","ID-8","ID-9","ID-10","SD-0","SD-1","SD-2","SD-3","SD-4","SD-5","SD-6","SD-7","SD-8","className"
Comma-10.gif,0.216014,0.0182537,3.79827e-05,1.22624e-05,6.05564e-11,2.97067e-07,1.79024e-10,0.391018,0.608982,44072.1,2626.69,6896.1,6488.23,1325.66,21214.1,12407.3,13608.7,7255.06,7352.17,3364.78,7158.78,1040.4,3703.17,2842.61,2322.84,1501.93,3323.07,1149.22,1753.56,4213.49,751.297,1235.3,1526.71,3062.42,3270,262,432,406,38,196,5557,23348.6,41140.2,58931.8,94515,6949.32,772.146,277.973,141.823,29.7797,0,0,0,0,"Comma"
device8-9.gif,0.470725,0.0361286,0.101588,0.00029124,-1.26778e-06,-5.1849e-05,-9.87149e-07,0.867547,0.132453,270124,31122,8628.42,21398,38757.7,43639.7,10877,2879.37,23819.5,1648.05,5692.32,9375.26,2200.34,6954.25,4135.44,832.502,7904.7,235.971,1960.13,1110.64,1143.74,2546.89,1564.97,1692.81,1206.73,2-2147483648,457,253,-2147483648,-2147483648,102,99691,116263,132836,149408,182553,22846.6,1615.21,19.8321,0,0,0,0,0,0,"device8"
device7-5.gif,0.184723,5.83969e-09,2.44247e-09,2.69281e-09,5.49732e-18,1.85109e-13,4.01739e-18,0.55957,0.44043,146688,1675.52,4.63768,610.121,36959.9,74641.5,1315.28,6.01998,1213.75,14118.1,14869,527.965,46.1782,1913.21,7797.04,9088.09,430.226,28.4827,1028.76,4386.72,6429.37,691.297,48.4731,1240.1,3650.26,1501,293,294,405,407,355,503716,553095,602474,651854,750612,17665.5,1962.83,706.62,346.038,162.539,85.6932,20.7972,0,0,"device7"
carriage-05.gif,0.408861,0.110142,0.0028762,0.00321866,9.78403e-06,0.00106773,3.88074e-06,0.90695,0.0930496,91944,7595.33,12890.1,4472.05,2484.29,2588.05,793.443,1053.06,1262.89,239.178,381.121,527.011,1299.22,1512.47,17.557,587.299,389.028,52.6261,339.334,764.183,441.594,311.011,299.71,233.978,281.782,2220,147,19,203,97,38,17273,21719,26165,30611,39503,322.854,35.8726,11.6227,3.03087,0.916745,0,0.30566,0.129141,0,"carriage"
beetle-1.gif,0.369637,0.0362407,0.00829223,0.00302348,-1.50322e-05,0.000574134,-1.36292e-05,0.849993,0.150007,343890,21754.2,28018.5,11242.6,47992,27251.7,14703.1,5476.76,5482.54,39561.7,7170.06,18211.3,923.035,3152.12,2636.15,1245.46,11500.8,3442.29,2416.16,2554.55,658.344,1689.89,5196.87,1524.61,3088.22,3621,533,219,534,465,419,9,251161,502313,753464,1.25577e+06,52775.8,3793.83,1098.29,393.378,91.1474,0,0,0,0,"beetle"
chicken-2.gif,0.215706,0.00494038,0.0030756,5.58112e-05,-2.12027e-08,-2.55331e-06,1.88234e-08,0.475954,0.524046,33135.2,2745.26,3947.02,8530.51,1108.87,1388.12,6843.46,481.647,5759.66,4623.36,449.425,1445.12,2435.81,636.685,2110.63,82.9358,1001.39,1353.47,318.45,1487.33,136.555,52.3785,316.116,147.315,1277.07,31283,30,227,329,261,220,4,26616,53228,79840,133064,1489.91,134.752,45.673,27.6463,15.8484,8.31883,4.21124,0.699629,0,"chicken"
pencil-4.gif,0.7049,0.466217,0.0356147,0.030167,0.000988792,0.0205763,-0.000253123,0.876911,0.123089,76065.4,41296.3,17680.1,31991.3,3753.62,4466.11,10263.6,10646.9,3012.46,4255.4,399.608,923.173,1463.07,2606.56,886.474,1142.24,1240.87,1439.31,1585.27,1745.53,426.462,865.296,191.571,604.839,222.129,2317,12,293,24,308,311,10749,12439.8,14130.6,15821.4,19203,1591.19,103.747,0.441997,0,0,0,0,0,0,"pencil"
octopus-8.gif,0.195493,0.000572946,0.000100155,8.30746e-05,7.54754e-09,-1.84372e-06,-2.91262e-09,0.528931,0.471069,34664.3,1548,2504.46,2827.69,5684.95,13803.9,2672.07,163.413,345.513,5736.69,1721.91,773.102,999.854,1286.24,1675.53,720.864,1033.51,604.831,189.131,624.178,614.512,1547.3,280.724,55.0517,812.715,3256,122,208,260,135,183,13,24369.6,48726.2,73082.8,121796,534.306,59.3674,21.3722,8.26335,6.15833,4.41575,2.30943,2.12424,1.84881,"octopus"
device4-4.gif,0.19344,8.94681e-05,0.00430905,1.65002e-05,-1.66258e-09,-1.11286e-07,4.24291e-09,0.784371,0.215629,244226,3653.89,19331.5,4534.78,26116.3,7871.39,23855.6,1219.78,22450.8,9429.31,438.787,4399.63,2255.95,79.8487,2254.61,7362.1,10.7282,151.576,2008.58,7778.21,445.696,3944.95,1675.61,945.851,5.8987,2391,400,20,375,330,170,73422,84358.4,95294.8,106231,128104,17491.9,1943.55,699.677,356.978,134.295,52.5305,0,0,0,"device4"
spring-2.gif,81.4763,4250.6,8314.24,311.985,-275798,-20281.7,-242537,0.830059,0,109440,27747.2,19398.4,1230.84,2796.76,2077.23,15961.4,2592.87,4457.16,6260.66,811.382,1415.97,658.715,971.44,273.594,3518.71,1557.37,2474.27,538.533,2376.52,1939.88,3034.65,907.953,1729.02,1347.61,2373,329,97,351,106,90,110174,125747,141319,156892,188037,125.968,107.772,35.7748,7.96937,10.7306,10.6535,7.00648,4.47885,0.0581165,"spring"
device6-8.gif,0.195241,7.03421e-05,1.11273e-06,3.61305e-06,4.90771e-12,2.28337e-08,-2.74798e-12,0.844793,0.155207,263039,62227.5,5415.11,18629.6,10687.7,22361.2,204.43,24.7619,10225.7,9229.87,4457.97,1769.93,1952.41,7353.31,7669.78,1358.17,2303.97,600.98,1326.74,766.692,904.435,3914.93,1505.07,1227,1276.15,2348,265,179,297,168,217,146598,163639,180680,197722,231804,10154,1128.23,406.161,207.225,61.8223,57.9392,25.8756,0.484785,0,"device6"
Comma-5.gif,0.231329,0.0239114,0.00020018,5.8709e-05,5.26133e-09,2.03044e-06,5.60612e-09,0.487617,0.512383,61408.1,9709.04,7296.17,12297.3,2900.33,26381,27237.6,18931.4,10966.1,6332.9,9285.11,9427.69,4322.35,6286.44,2056.57,3155.36,4105.29,2430.2,5166.23,1036.91,2676.65,2014.08,572.019,908.333,4365.38,4461,522,279,367,77,324,1,27521.2,55041.4,82561.6,137602,8486.58,942.953,339.463,147.494,9.50677,0,0,0,0,"Comma"
hammer-2.gif,0.95403,0.770195,0.330138,0.207092,0.0541299,0.180618,-0.00406537,0.919769,0.0802307,60278.5,9016.93,2315.68,1934.9,8275.43,2712.49,4029.53,3094.55,1821.38,5150.68,159.081,591.646,1440.58,443.069,2428.29,316.868,1695.21,567.361,1595.03,1888.01,833.941,654.18,498.045,266.893,1255.41,2234,196,195,75,42,78,3247,5427.6,7608.2,9788.8,14150,300.547,16.6971,0,0,0,0,0,0.00927615,0,"hammer"
elephant-8.gif,0.203195,0.00347813,0.000266248,0.000117377,-1.58111e-08,-1.95233e-06,-2.02967e-08,0.374417,0.625583,106134,21456.6,45157.9,16686,3903.13,6390.26,21569.5,11114.3,10194.6,5852.37,5228.12,8323.89,5935.36,1533.39,19007.9,4780.69,6329.72,3635.73,1882.86,12779.1,3210.76,2751.96,4106.64,2914.96,2779.84,22613,327,190,515,583,342,4,96684.2,193364,290045,483405,26324.3,2924.93,1022.28,471.828,290.776,162.944,90.6494,17.7742,0,"elephant"
apple-10.gif,0.163802,2.69139e-05,8.42774e-05,7.31556e-06,1.79048e-10,3.79258e-08,1.50119e-10,0.572205,0.427795,37500.4,175.064,1193.82,867.665,8918.88,17137.8,6395.33,2318.94,1864.11,3029.86,1834.86,1071.25,531.937,1743.38,2045.78,2886.3,193.548,644.138,1003.82,79.7024,928.813,193.789,531.997,398.431,647.672,2253,236,4,251,87,109,30757,34581.6,38406.2,42230.8,49880,1202.19,133.577,48.0876,24.5345,14.8418,9.64221,0.617495,0,0,"apple"
Comma-8.gif,0.233332,0.0157792,0.00117511,0.000704354,4.59376e-07,7.71701e-05,-6.3856e-07,0.481129,0.518871,60591.1,5999.24,17812,3815,918.214,17225,22386,19429.3,25189.3,4201.5,5244.6,821.845,3664.39,5530.73,1418.3,4639.09,3959.42,3629.76,1709.22,3271.89,2934.2,1511.96,185.355,789.149,555.009,4293,521,278,84,359,322,0,52207.8,104416,156623,261039,7074.82,786.091,268.875,108.288,53.8222,0.464044,0,0,0,"Comma"
chicken-5.gif,0.229021,0.00212154,0.00545591,6.20207e-05,-9.75611e-10,1.88749e-06,6.41243e-10,0.789985,0.210015,131505,20577.5,4095.98,9303.62,27531.5,24047.5,18013.1,3839.32,11259.5,4686.36,960.177,2100.99,1371.59,459.196,30.6797,496.441,3600.64,496.244,762.79,555.323,3444.16,384.753,323.425,539.752,3367.2,1321,274,58,281,266,124,134552,152629,170706,188783,224937,3180.84,379.934,133.171,63.6168,38.4842,15.2032,3.01145,3.2044,0.972229,"chicken"
chopper-04.gif,0.191796,0.00493258,0.000601097,7.17619e-05,1.33946e-08,4.66551e-06,1.75451e-09,0.881274,0.118726,89341.1,11985.6,10296.7,2764.8,5979.05,3288.45,6567.96,5549.51,134.783,1089.08,2355.2,540.607,4.8765,1610.97,1718.56,98.9725,1638.65,103.698,59.0063,194.41,702.321,193.803,411.872,809.129,461.755,2191,130,121,101,125,148,17238,19384,21530,23676,27968,632.793,70.3103,25.3117,12.9141,7.81226,4.29582,0,0.0717452,0.390999,"chopper"
bell-3.gif,0.186715,0.0045758,0.00147833,2.92039e-05,6.06518e-09,1.97244e-06,1.18122e-09,0.443512,0.556488,14902.2,3895.83,1823.93,258.655,911.911,4528.16,677.886,171.573,4035.09,286.571,1312.29,384.638,707.635,1063.27,1125.53,239.125,1996.17,878.792,28.6052,683.172,333.309,596.47,54.5838,328.129,422.599,1159,188,92,75,193,158,45458,49292.6,53127.2,56961.8,64631,517.911,57.5456,20.7164,10.5696,5.27105,2.14013,0.867448,0,0,"bell"
horseshoe-8.gif,0.348147,0.00161063,0.00259559,0.00149204,-2.91747e-06,-5.98757e-05,1.718e-08,0.561872,0.438128,2125.24,234.274,94.8329,8.13627,289.84,57.575,54.9192,451.153,88.0043,124.391,290.29,223.806,188.111,220.859,213.415,92.4123,46.3423,108.059,59.5436,44.7996,73.5982,52.281,48.2553,118.872,5.90098,157,30,51,24,53,55,5641,6194.4,6747.8,7301.2,8408,0,0,0,0.00983232,0.0267657,0.0179176,0.0242317,0.0182007,0.00791859,"horseshoe"
personal_car-9.gif,0.240723,0.0301051,0.000674626,0.000109679,1.86028e-08,7.26762e-06,6.55337e-09,0.570198,0.429802,51774.2,14147.3,19268.9,5770.71,5529.64,13166.6,13234.1,6468.28,2031.77,69.9422,1726.78,6261.63,2000.48,740.601,5843.12,541.271,3138.28,44.871,56.326,2380.42,259.925,636.581,475.139,1197.16,59.5766,2362,260,44,340,136,81,42447,47789.2,53131.4,58473.6,69158,936.917,104.102,37.4767,19.1208,11.5669,7.74312,4.20925,1.45229,0.810482,"personal_car"
fly-9.gif,0.27422,0.000893969,0.00921446,2.75535e-05,3.26575e-09,3.69168e-08,-2.11094e-09,0.708104,0.291896,40107.4,4440.33,1025.68,2296.6,7597.06,6903.56,2254.93,1182.93,74.279,5399.68,26.7513,717.752,2.72363,542.386,1376.78,167.919,848.648,453.852,153.238,168.779,575.081,435.553,159.469,797.638,391.716,12253,134,160,297,135,142,8,16778.6,33549.2,50319.8,83861,1035.39,105.023,32.8296,11.7801,3.58537,0.342875,0,0,0,"fly"
carriage-10.gif,0.390427,0.0995726,0.0062074,0.0039976,1.97891e-05,0.00123756,1.64286e-05,0.910561,0.0894393,92310,6208.87,13986.8,3124.38,3660.77,2922.75,1171.77,978.259,1646.64,1084.87,416.146,407.809,280.089,1500.63,1744.95,186.49,309.892,1711.14,829.024,100.072,134.283,302.046,579.405,477.04,80.542,2208,128,36,212,91,77,15874,19397.8,22921.6,26445.4,33493,322.854,26.9045,9.94389,4.08509,1.95306,1.30742,0,0,0,"carriage"
personal_car-8.gif,0.225419,0.0234043,0.000478189,6.16827e-05,4.7394e-09,1.86661e-06,5.97573e-09,0.632971,0.367029,56461.3,9055.61,20367.4,687.409,4246.2,3811.34,15442.2,7429.77,1979.39,3680.71,1028.34,1418.6,160.757,2775.9,2179.79,1447.39,1678.53,164.114,2037.04,1100.99,582.613,515.556,127.366,610.697,74.8757,2320,200,60,284,143,97,31844,35465.8,39087.6,42709.4,49953,556.79,61.8655,22.2716,11.3631,6.87395,4.60157,3.29461,2.31049,0.7962,"personal_car"
key-8.gif,0.343438,0.0748782,0.0186346,0.00943804,0.000125085,0.00257396,-6.88165e-05,0.754387,0.245613,69132.3,29224.6,12244.1,6493.46,4059.71,18783.8,12472.4,1961.34,7336.4,4669.26,825.79,939.116,3173.03,3733.21,1060.03,3156.11,3175.03,1868.03,1654.19,602.467,1859.82,1967.21,773.5,1094.14,15.8193,2327,80,200,160,273,182,26825,32988,39151,45314,57640,1167.39,129.71,44.3608,15.3666,7.2061,4.82392,3.45381,2.4126,0,"key"
butterfly-8.gif,0.267736,0.0245264,0.00545726,0.000385899,-4.63578e-07,-5.49228e-05,7.80049e-08,0.775989,0.224011,83186.6,1322.8,1648.63,2398.28,14649,20743.2,5431.95,2619.76,4967.31,1890.92,2380.25,877.998,2348.17,4078.15,3781.85,1332.63,1080.95,1650.54,544.123,202.808,715.798,82.2465,936.219,535.316,884.353,120272,116,264,360,190,113,0,29011.2,58022.4,87033.6,145056,2666.34,266.672,76.3373,33.1647,18.1238,5.10691,3.03019,2.625,0,"butterfly"
device5-7.gif,0.251358,4.44092e-05,2.51269e-05,1.54218e-05,1.24446e-10,5.15901e-08,-2.98248e-10,0.850076,0.149924,264684,68065.8,542.308,18060.9,10381.1,32650.9,3369.7,1090.68,14095,14393.6,1661.57,1722.89,1068.75,6407.94,8367.28,1888.8,2289.15,563.95,527.204,295.425,2015.68,3027.29,450.051,1293.56,355.686,2343,191,237,243,298,249,48680,55792.4,62904.8,70017.2,84242,11463,1273.66,261.784,0,0,0,0,0,0,"device5"
HCircle-1.gif,0.188876,0.00757105,0.000967995,4.91921e-05,-1.06323e-08,-4.25602e-06,-4.44589e-10,0.216806,0.783194,13922.1,296.3,10146.1,1208.67,6406.5,1658.25,3944.29,1721.61,5822.8,3149.91,114.305,1555.88,789.245,1764.05,50.9405,557.05,293.111,200.754,158.445,1126.32,842.828,232.593,371.548,120.855,1030.43,3193,10,380,330,183,371,1644,8094.8,14545.6,20996.4,33898,2364.06,262.673,94.5623,48.2461,27.4691,0.0338022,0,0,0,"HCircle"
device3-3.gif,0.163641,1.15932e-05,2.01786e-06,1.3419e-08,-1.69477e-15,1.1783e-11,1.48368e-15,0.524865,0.475135,163424,16690.6,544.613,6280.66,27111.5,47156.8,43998.1,13738.1,26912,13778.6,2978.59,12831.2,7220.85,3667.51,873.376,589.169,1693.92,2254.56,386.797,300.906,3759.6,892.643,799.676,1155.52,2508.89,2436,359,79,422,349,293,91497,96719.2,101941,107164,117608,17491.9,1943.55,699.677,356.978,215.95,144.561,103.502,77.7418,14.1707,"device3"
camel-5.gif,0.274062,0.0287199,0.00510981,0.00107634,2.30054e-06,0.00015565,2.47969e-06,0.740507,0.259493,82294.4,4584.4,1457.29,4677.13,12646.9,18581.7,2132.28,7327.38,296.759,7701.99,4668.53,1400.09,3052.14,87.2464,359.255,1726.69,418.981,2254.34,2915.72,649.42,2100.26,31.7806,235.829,1025.31,68.5129,2332,323,45,328,81,114,55788,64981.6,74175.2,83368.8,101756,3624.18,380.271,118.494,47.888,22.3715,7.25397,5.36121,2.48533,0,"camel"
key-9.gif,0.390027,0.107774,0.0270631,0.015666,0.000322484,0.00513815,-1.42165e-05,0.750574,0.249426,70614.3,38992.7,8221.09,14726.8,2402.06,19588.7,11822.2,1281.08,5672.91,6064.58,1493.39,1275.5,4475.3,5242.23,1261.65,3876.07,2618.09,570.837,254.837,1532.28,1588.75,603.193,986.561,1409.81,275.157,2343,83,246,116,293,237,30411,36345.4,42279.8,48214.2,60083,1198.47,133.163,43.145,16.0204,7.39797,4.95236,3.54577,0.932144,0,"key"
sea_snake-4.gif,0.471643,0.0966542,0.0159841,0.00204918,-2.34862e-06,0.000157649,-5.11829e-06,0.725019,0.274981,38107.2,18914.2,5646.82,8560.9,3285.09,201.621,1933.56,1107.03,1438.58,430.459,2231.44,2081.17,2093.09,1744.56,3714.14,446.424,1084.94,13.6707,169.021,1732.33,793.095,1051.37,540.768,437.309,1072.05,2264,230,95,264,45,73,35954,43394.4,50834.8,58275.2,73156,368.255,53.5643,19.2832,7.27628,2.54183,0.428847,0.247616,0,0,"sea_snake"
cattle-7.gif,0.286316,0.0321635,0.00091252,1.32013e-05,6.01444e-11,-2.32914e-06,1.31848e-09,0.766554,0.233446,184726,8633.05,4686.48,17317.8,29917.5,42215.7,21778.8,12765,3102.44,3429.81,8394.86,8820.79,367.066,6403.36,6683.52,3632.36,3703.67,1456.76,2344.44,5267.29,80.2904,2708.27,2030.65,1342.36,2180.02,123356,260,266,228,390,395,0,87716.4,175433,263149,438582,12547.9,1556.23,398.77,137.985,93.6106,50.2969,20.9801,14.0871,0,"cattle"
bat-8.gif,0.327686,0.049091,0.0147279,0.00168462,1.65136e-06,-7.2348e-05,3.12809e-06,0.549397,0.450603,36458.1,23565.9,2340.73,16960.9,10017.1,8602.59,5562.41,793.954,169.6,2990.15,187.704,1837.78,2295.95,387.82,2520.05,780.66,133.107,129.509,559.914,1565.9,1068.22,94.3926,618.468,27.65,1002.8,5395,54,164,393,342,114,1618,21689.4,41760.8,61832.2,101975,1272.25,138.074,49.7066,25.3605,8.37523,0.279455,0,0,0,"bat"
brick-10.gif,0.312217,0.0671585,8.36831e-05,8.31678e-06,-1.9445e-10,-2.05561e-06,-3.9003e-11,0.899858,0.100142,91225.4,24471.7,5052.08,4842.11,9074.29,534.168,9210.26,2099.34,4491.99,1320.34,866.647,382.345,1021.72,1379.14,265.177,1081.04,1060.27,283.339,267.293,787.42,193.706,44.9342,432.911,479.757,94.9835,2211,25,156,61,194,193,13773,15593.6,17414.2,19234.8,22876,1046.05,116.227,39.7756,9.1585,0,0,0,0,0,"brick"
horse-1.gif,0.324858,0.0372714,0.00517642,0.000295083,2.13581e-07,5.69671e-05,-2.29985e-07,0.658104,0.341896,233748,51935.3,7096.77,31654,11560.9,36515.7,69440.8,9745.87,48549.8,854.917,2459.4,13233.8,3696.29,700.351,1326.28,11840.3,14464.6,8352.63,1907.05,4407.57,1666.29,2314.78,6023.77,3698.98,3108.53,10625,233,561,840,392,327,4,163504,327005,490505,817506,52304.8,5355.41,1160.57,561.193,336.834,116.949,113.183,32.1752,0,"horse"
fly-8.gif,0.27422,0.000893969,0.00921446,2.75535e-05,3.26575e-09,3.69168e-08,2.11094e-09,0.708104,0.291896,40107.4,4198.84,844.91,2130.85,10145.2,7477.97,1830.54,1295.62,2851.89,4512.83,1091.56,1430.85,305.793,1400.23,1864.68,18.6264,828.365,454.526,559.897,231.432,458.865,623.609,176.812,254.914,453.063,11247,152,185,275,104,130,8,16612,33216,49820,83028,1031.79,102.617,32.4688,11.9641,4.05303,0.745381,0,0,0,"fly"
pencil-5.gif,0.577363,0.30484,0.00674167,0.00524978,3.12304e-05,0.00289452,-6.46172e-06,0.880255,0.119745,80053.6,23800.4,31503.7,14525.3,11208.9,7948.65,6730.72,1348.28,3903.6,1833.93,942.474,1582.65,1681.8,1079.22,2772.76,1474.02,697.908,690.36,541.107,615.031,969.142,588.297,99.9798,7.88597,1263.75,2281,32,275,8,252,263,9954,12182.2,14410.4,16638.6,21095,1158.51,127.114,8.10957,0,0,0,0,0,0,"pencil"
face-10.gif,0.187528,0.00914485,0.00019391,2.40244e-05,1.63882e-09,2.29587e-06,4.21348e-10,0.56992,0.43008,51665.3,4361.94,838.299,446.903,13031.1,20553.4,4020.45,7850.63,10236.8,2917.35,4544.31,5265.06,2474.78,4482.59,2930.23,1767.74,500.563,1857.83,1056.09,1800.3,1285.16,776.513,691.485,552.378,1321.68,2184,182,153,202,159,211,37503,40859.4,44215.8,47572.2,54285,1951.64,216.849,78.0655,39.8293,24.0943,9.66323,0.768738,0,0,"face"
apple-4.gif,0.168127,0.000424582,0.000137299,1.60572e-05,7.41708e-10,5.35425e-08,6.85503e-10,0.745148,0.254852,48834.8,13022.3,1587.45,3277.29,6997.37,199.935,8086.8,3123.23,1556.62,3294.71,1280.58,770.368,45.5515,1752.9,1255.48,403.709,1481.99,1244.43,556.242,224.99,34.2304,466.738,246.601,495.716,62.9802,1149,88,112,81,156,147,33306,38736.4,44166.8,49597.2,60458,676.231,75.1368,27.0493,13.8006,8.34854,4.70899,0.444597,0,0,"apple"
fly-5.gif,0.231933,0.00303778,0.00401718,6.33009e-07,-2.57586e-11,2.53095e-08,2.1991e-11,0.58685,0.41315,42772.3,6576.72,1198.08,1852.23,7642.15,6113.22,9934.75,1036.03,645.194,2856.19,2188.61,3792.92,1440.71,969.973,1444.41,1985.48,326.296,1007.66,104.4,1063.28,516.42,615.609,235.467,369.255,159.19,8269,156,223,380,113,121,1,17171,34341,51511,85851,1569.1,173.57,62.7638,32.0223,16.6492,6.42631,2.34862,1.74344,1.35735,"fly"
rat-06.gif,0.284062,0.0245905,0.00097284,0.000623327,3.30538e-07,9.68511e-05,-3.46797e-07,0.863607,0.136393,87549.9,10113.1,8337.73,932.858,5485.7,2678.09,1723.79,5222.86,864.218,2351.68,1600.19,469.203,24.2761,1596.94,2774.14,422.125,229.414,353.788,652.624,871.245,1830.28,327.402,607.076,376.272,1851.3,2150,137,123,93,159,203,29501,36495.8,43490.6,50485.4,64475,1039.59,100.085,33.5768,18.0534,4.62358,2.2413,3.0757,0,0,"rat"
flatfish-8.gif,0.201802,0.0110779,0.000492936,0.000244319,8.4596e-08,2.57036e-05,2.08343e-08,0.444762,0.555238,42964.1,20222.2,14598.7,17414.7,885.103,12761.8,11551,5970.59,3007.11,9042.51,4241,5818.46,5469.64,2577.31,175.014,3029.03,4825.4,4409.79,2063.06,629.565,2659.62,3775.84,2901.1,910.539,190.462,1414,219,245,227,251,215,123327,134485,145643,156800,179116,1488.99,165.444,59.5597,30.3876,18.3826,12.3057,8.81061,3.8558,0.159676,"flatfish"
beetle-7.gif,0.248711,0.00403387,7.86912e-05,0.000454153,-4.48995e-08,2.86397e-05,-6.08718e-08,0.661142,0.338858,32431.2,2020.46,3382.22,4404.44,2387.86,2716.98,10485.2,8073.84,1466.8,602.349,2796.64,1948.49,732.728,1215.78,769.34,1162.59,506.706,1381.1,568.244,307.512,138.435,547.944,125.165,719.314,236.545,14196,154,264,233,50,150,8,13537.2,27066.4,40595.6,67654,860.771,99.9806,35.8681,13.3265,4.22372,0.0645536,0,0,0,"beetle"
device9-8.gif,0.159334,1.57436e-05,2.99401e-07,2.98155e-10,1.55025e-18,4.12356e-13,-2.7351e-18,0.594924,0.405076,185239,23305.1,1366,10697.9,30873,13180.6,37261.3,22450.1,6664.91,18828.7,9674.79,4996.5,1072.02,5642.91,615.389,3147.18,4023.72,990.138,4325.34,1351.6,1585.06,2222.56,516.735,3161.53,1078.47,1395,287,292,312,270,283,324090,330108,336126,342145,354181,15865.7,1762.85,634.627,323.789,195.873,131.121,93.8798,17.5404,0,"device9"
stef-02.gif,0.482147,0.102629,0.0342715,0.00289156,2.87418e-05,0.000377016,2.85706e-05,0.961316,0.0386837,81214.1,20492,18258,4353.82,3966.69,1780.54,1632.18,1938.18,2431.5,1025.63,1047.42,776.764,298.545,241.929,1049.89,66.8009,147.003,760.41,477.456,49.5515,326.354,27.9332,52.141,105.662,433.827,2132,12,111,81,133,185,8752,10780.6,12809.2,14837.8,18895,497.732,40.3567,6.77992,4.55729,1.89328,0.0444702,0.159198,0.155448,0.121024,"stef"
tree-4.gif,0.238021,0.0126717,0.00158428,5.63823e-06,5.31653e-10,6.31536e-07,-2.48569e-11,0.789169,0.210831,51719.6,3679.75,4087.03,2433.49,10129.6,11021,3221.97,1665.04,1958.33,1629.89,644.455,2735.19,550.825,1179.79,643.33,701.734,128.687,229.81,211.038,268.097,965.38,499.507,270.292,428.363,262.966,2182,199,86,109,203,144,29497,34230.4,38963.8,43697.2,53164,1010.17,112.241,40.4069,12.5228,1.881,0,0,0,0,"tree"
device8-5.gif,0.283003,0.000735273,0.0214374,0.000159464,1.04203e-07,4.26487e-06,-2.89166e-07,0.758954,0.241046,236312,21983.3,10643.9,29017.4,42612.1,65593.2,9570.5,8518.75,18277,8267.25,10237.7,784.421,484.463,10064.9,11230.1,7442.26,7988.01,1410.9,2694.15,4243.54,1207.83,3953.41,392.925,2461.73,872.469,2463,3,471,315,461,486,85408,105505,125602,145698,185892,22846.6,2181.53,685.397,321.968,127.807,30.8135,0,0,0,"device8"
fly-7.gif,0.302416,0.000925198,0.0182875,4.91134e-05,3.51532e-08,-8.32203e-07,-4.41524e-08,0.716149,0.283851,50626.3,11394.6,1438.13,4413.41,8131.79,1985.55,7663.93,2533.98,176.94,5242.22,2752.82,2645.74,564.141,2314.21,1293.36,1998.38,1334.11,268.088,239.371,1743.09,622.454,893.1,792.507,239.691,480.802,423487,163,257,33025,23486,94,11,36277.4,72543.8,108810,181343,1762.8,182.358,42.8655,18.1026,9.58903,4.48407,2.61102,1.42084,0,"fly"
device8-1.gif,0.235828,5.46838e-05,0.0114072,6.36263e-05,4.33388e-08,1.32883e-07,-2.90899e-08,0.71533,0.28467,222729,29424.9,7783.09,28833,36864.2,64918.8,13310.1,10984.3,8879.14,9593.64,7816.22,8682.18,2669.67,16026.7,8723.41,4238.55,6539.02,4533.72,1163.54,185.664,625.799,2951.78,241.064,196.557,922.572,2459,1,427,376,458,453,28284,38759.4,49234.8,59710.2,80661,22846.6,2538.51,913.863,296.874,141.028,53.7597,0,0,0,"device8"
device4-1.gif,0.176436,7.19817e-06,0.00203489,1.99676e-07,1.74771e-13,-3.64423e-10,4.01539e-12,0.727146,0.272854,226408,261.826,21843.5,10126.1,25524.7,5879.56,34693.1,3437.78,19754.9,10189.4,1825.37,5740.12,1359.03,5318.25,2752.18,2496.4,5354.98,4002.05,1653.45,2960.3,1728.41,2904.3,843.81,2542.24,2709.22,2391,360,358,34,404,378,95435,103931,112427,120924,137916,17491.9,1943.55,699.677,356.978,211.298,72.2806,14.3753,0,0,"device4"
hammer-3.gif,0.95403,0.770195,0.330138,0.207092,0.0541299,0.180618,0.00406537,0.919769,0.0802307,60278.5,9279.79,2640.79,1787.4,8795.06,516.846,2891.63,699.094,1394.94,6616.65,583.224,1033.4,724.156,31.795,1383.6,1174.09,1195.64,558.498,1036.83,1458.92,978.376,428.646,404.223,294.634,1364.38,2228,44,56,201,198,187,2536,4832,7128,9424,14016,300.547,16.6971,0,0,0,0,0,0.0278285,0,"hammer"
