"","HuMoments1","HuMoments2","HuMoments3","HuMoments4","HuMoments5","HuMoments6","HuMoments7","BlackRate","WhiteRate","Fourier-0","Fourier-1","Fourier-2","Fourier-3","Fourier-4","Fourier-5","Fourier-6","Fourier-7","Fourier-8","Fourier-9","Fourier-10","Fourier-11","Fourier-12","Fourier-13","Fourier-14","Fourier-15","Fourier-16","Fourier-17","Fourier-18","Fourier-19","Fourier-20","Fourier-21","Fourier-22","Fourier-23","Fourier-24","className"
personal_car-9.gif,0.240723,0.0301051,0.000674626,0.000109679,1.86028e-08,7.26762e-06,6.55337e-09,0.570198,0.429802,51774.2,14147.3,19268.9,5770.71,5529.64,13166.6,13234.1,6468.28,2031.77,69.9422,1726.78,6261.63,2000.48,740.601,5843.12,541.271,3138.28,44.871,56.326,2380.42,259.925,636.581,475.139,1197.16,59.5766,"personal_car"
fly-9.gif,0.27422,0.000893969,0.00921446,2.75535e-05,3.26575e-09,3.69168e-08,-2.11094e-09,0.708104,0.291896,40107.4,4440.33,1025.68,2296.6,7597.06,6903.56,2254.93,1182.93,74.279,5399.68,26.7513,717.752,2.72363,542.386,1376.78,167.919,848.648,453.852,153.238,168.779,575.081,435.553,159.469,797.638,391.716,"fly"
carriage-10.gif,0.390427,0.0995726,0.0062074,0.0039976,1.97891e-05,0.00123756,1.64286e-05,0.910561,0.0894393,92310,6208.87,13986.8,3124.38,3660.77,2922.75,1171.77,978.259,1646.64,1084.87,416.146,407.809,280.089,1500.63,1744.95,186.49,309.892,1711.14,829.024,100.072,134.283,302.046,579.405,477.04,80.542,"carriage"
personal_car-8.gif,0.225419,0.0234043,0.000478189,6.16827e-05,4.7394e-09,1.86661e-06,5.97573e-09,0.632971,0.367029,56461.3,9055.61,20367.4,687.409,4246.2,3811.34,15442.2,7429.77,1979.39,3680.71,1028.34,1418.6,160.757,2775.9,2179.79,1447.39,1678.53,164.114,2037.04,1100.99,582.613,515.556,127.366,610.697,74.8757,"personal_car"
key-8.gif,0.343438,0.0748782,0.0186346,0.00943804,0.000125085,0.00257396,-6.88165e-05,0.754387,0.245613,69132.3,29224.6,12244.1,6493.46,4059.71,18783.8,12472.4,1961.34,7336.4,4669.26,825.79,939.116,3173.03,3733.21,1060.03,3156.11,3175.03,1868.03,1654.19,602.467,1859.82,1967.21,773.5,1094.14,15.8193,"key"
butterfly-8.gif,0.267736,0.0245264,0.00545726,0.000385899,-4.63578e-07,-5.49228e-05,7.80049e-08,0.775989,0.224011,83186.6,1322.8,1648.63,2398.28,14649,20743.2,5431.95,2619.76,4967.31,1890.92,2380.25,877.998,2348.17,4078.15,3781.85,1332.63,1080.95,1650.54,544.123,202.808,715.798,82.2465,936.219,535.316,884.353,"butterfly"
device5-7.gif,0.251358,4.44092e-05,2.51269e-05,1.54218e-05,1.24446e-10,5.15901e-08,-2.98248e-10,0.850076,0.149924,264684,68065.8,542.308,18060.9,10381.1,32650.9,3369.7,1090.68,14095,14393.6,1661.57,1722.89,1068.75,6407.94,8367.28,1888.8,2289.15,563.95,527.204,295.425,2015.68,3027.29,450.051,1293.56,355.686,"device5"
HCircle-1.gif,0.188876,0.00757105,0.000967995,4.91921e-05,-1.06323e-08,-4.25602e-06,-4.44589e-10,0.216806,0.783194,13922.1,296.3,10146.1,1208.67,6406.5,1658.25,3944.29,1721.61,5822.8,3149.91,114.305,1555.88,789.245,1764.05,50.9405,557.05,293.111,200.754,158.445,1126.32,842.828,232.593,371.548,120.855,1030.43,"HCircle"
device3-3.gif,0.163641,1.15932e-05,2.01786e-06,1.3419e-08,-1.69477e-15,1.1783e-11,1.48368e-15,0.524865,0.475135,163424,16690.6,544.613,6280.66,27111.5,47156.8,43998.1,13738.1,26912,13778.6,2978.59,12831.2,7220.85,3667.51,873.376,589.169,1693.92,2254.56,386.797,300.906,3759.6,892.643,799.676,1155.52,2508.89,"device3"
camel-5.gif,0.274062,0.0287199,0.00510981,0.00107634,2.30054e-06,0.00015565,2.47969e-06,0.740507,0.259493,82294.4,4584.4,1457.29,4677.13,12646.9,18581.7,2132.28,7327.38,296.759,7701.99,4668.53,1400.09,3052.14,87.2464,359.255,1726.69,418.981,2254.34,2915.72,649.42,2100.26,31.7806,235.829,1025.31,68.5129,"camel"
key-9.gif,0.390027,0.107774,0.0270631,0.015666,0.000322484,0.00513815,-1.42165e-05,0.750574,0.249426,70614.3,38992.7,8221.09,14726.8,2402.06,19588.7,11822.2,1281.08,5672.91,6064.58,1493.39,1275.5,4475.3,5242.23,1261.65,3876.07,2618.09,570.837,254.837,1532.28,1588.75,603.193,986.561,1409.81,275.157,"key"
sea_snake-4.gif,0.471643,0.0966542,0.0159841,0.00204918,-2.34862e-06,0.000157649,-5.11829e-06,0.725019,0.274981,38107.2,18914.2,5646.82,8560.9,3285.09,201.621,1933.56,1107.03,1438.58,430.459,2231.44,2081.17,2093.09,1744.56,3714.14,446.424,1084.94,13.6707,169.021,1732.33,793.095,1051.37,540.768,437.309,1072.05,"sea_snake"
cattle-7.gif,0.286316,0.0321635,0.00091252,1.32013e-05,6.01444e-11,-2.32914e-06,1.31848e-09,0.766554,0.233446,184726,8633.05,4686.48,17317.8,29917.5,42215.7,21778.8,12765,3102.44,3429.81,8394.86,8820.79,367.066,6403.36,6683.52,3632.36,3703.67,1456.76,2344.44,5267.29,80.2904,2708.27,2030.65,1342.36,2180.02,"cattle"
bat-8.gif,0.327686,0.049091,0.0147279,0.00168462,1.65136e-06,-7.2348e-05,3.12809e-06,0.549397,0.450603,36458.1,23565.9,2340.73,16960.9,10017.1,8602.59,5562.41,793.954,169.6,2990.15,187.704,1837.78,2295.95,387.82,2520.05,780.66,133.107,129.509,559.914,1565.9,1068.22,94.3926,618.468,27.65,1002.8,"bat"
brick-10.gif,0.312217,0.0671585,8.36831e-05,8.31678e-06,-1.9445e-10,-2.05561e-06,-3.9003e-11,0.899858,0.100142,91225.4,24471.7,5052.08,4842.11,9074.29,534.168,9210.26,2099.34,4491.99,1320.34,866.647,382.345,1021.72,1379.14,265.177,1081.04,1060.27,283.339,267.293,787.42,193.706,44.9342,432.911,479.757,94.9835,"brick"
horse-1.gif,0.324858,0.0372714,0.00517642,0.000295083,2.13581e-07,5.69671e-05,-2.29985e-07,0.658104,0.341896,233748,51935.3,7096.77,31654,11560.9,36515.7,69440.8,9745.87,48549.8,854.917,2459.4,13233.8,3696.29,700.351,1326.28,11840.3,14464.6,8352.63,1907.05,4407.57,1666.29,2314.78,6023.77,3698.98,3108.53,"horse"
fly-8.gif,0.27422,0.000893969,0.00921446,2.75535e-05,3.26575e-09,3.69168e-08,2.11094e-09,0.708104,0.291896,40107.4,4198.84,844.91,2130.85,10145.2,7477.97,1830.54,1295.62,2851.89,4512.83,1091.56,1430.85,305.793,1400.23,1864.68,18.6264,828.365,454.526,559.897,231.432,458.865,623.609,176.812,254.914,453.063,"fly"
pencil-5.gif,0.577363,0.30484,0.00674167,0.00524978,3.12304e-05,0.00289452,-6.46172e-06,0.880255,0.119745,80053.6,23800.4,31503.7,14525.3,11208.9,7948.65,6730.72,1348.28,3903.6,1833.93,942.474,1582.65,1681.8,1079.22,2772.76,1474.02,697.908,690.36,541.107,615.031,969.142,588.297,99.9798,7.88597,1263.75,"pencil"
face-10.gif,0.187528,0.00914485,0.00019391,2.40244e-05,1.63882e-09,2.29587e-06,4.21348e-10,0.56992,0.43008,51665.3,4361.94,838.299,446.903,13031.1,20553.4,4020.45,7850.63,10236.8,2917.35,4544.31,5265.06,2474.78,4482.59,2930.23,1767.74,500.563,1857.83,1056.09,1800.3,1285.16,776.513,691.485,552.378,1321.68,"face"
apple-4.gif,0.168127,0.000424582,0.000137299,1.60572e-05,7.41708e-10,5.35425e-08,6.85503e-10,0.745148,0.254852,48834.8,13022.3,1587.45,3277.29,6997.37,199.935,8086.8,3123.23,1556.62,3294.71,1280.58,770.368,45.5515,1752.9,1255.48,403.709,1481.99,1244.43,556.242,224.99,34.2304,466.738,246.601,495.716,62.9802,"apple"
fly-5.gif,0.231933,0.00303778,0.00401718,6.33009e-07,-2.57586e-11,2.53095e-08,2.1991e-11,0.58685,0.41315,42772.3,6576.72,1198.08,1852.23,7642.15,6113.22,9934.75,1036.03,645.194,2856.19,2188.61,3792.92,1440.71,969.973,1444.41,1985.48,326.296,1007.66,104.4,1063.28,516.42,615.609,235.467,369.255,159.19,"fly"
rat-06.gif,0.284062,0.0245905,0.00097284,0.000623327,3.30538e-07,9.68511e-05,-3.46797e-07,0.863607,0.136393,87549.9,10113.1,8337.73,932.858,5485.7,2678.09,1723.79,5222.86,864.218,2351.68,1600.19,469.203,24.2761,1596.94,2774.14,422.125,229.414,353.788,652.624,871.245,1830.28,327.402,607.076,376.272,1851.3,"rat"
flatfish-8.gif,0.201802,0.0110779,0.000492936,0.000244319,8.4596e-08,2.57036e-05,2.08343e-08,0.444762,0.555238,42964.1,20222.2,14598.7,17414.7,885.103,12761.8,11551,5970.59,3007.11,9042.51,4241,5818.46,5469.64,2577.31,175.014,3029.03,4825.4,4409.79,2063.06,629.565,2659.62,3775.84,2901.1,910.539,190.462,"flatfish"
beetle-7.gif,0.248711,0.00403387,7.86912e-05,0.000454153,-4.48995e-08,2.86397e-05,-6.08718e-08,0.661142,0.338858,32431.2,2020.46,3382.22,4404.44,2387.86,2716.98,10485.2,8073.84,1466.8,602.349,2796.64,1948.49,732.728,1215.78,769.34,1162.59,506.706,1381.1,568.244,307.512,138.435,547.944,125.165,719.314,236.545,"beetle"
device9-8.gif,0.159334,1.57436e-05,2.99401e-07,2.98155e-10,1.55025e-18,4.12356e-13,-2.7351e-18,0.594924,0.405076,185239,23305.1,1366,10697.9,30873,13180.6,37261.3,22450.1,6664.91,18828.7,9674.79,4996.5,1072.02,5642.91,615.389,3147.18,4023.72,990.138,4325.34,1351.6,1585.06,2222.56,516.735,3161.53,1078.47,"device9"
stef-02.gif,0.482147,0.102629,0.0342715,0.00289156,2.87418e-05,0.000377016,2.85706e-05,0.961316,0.0386837,81214.1,20492,18258,4353.82,3966.69,1780.54,1632.18,1938.18,2431.5,1025.63,1047.42,776.764,298.545,241.929,1049.89,66.8009,147.003,760.41,477.456,49.5515,326.354,27.9332,52.141,105.662,433.827,"stef"
tree-4.gif,0.238021,0.0126717,0.00158428,5.63823e-06,5.31653e-10,6.31536e-07,-2.48569e-11,0.789169,0.210831,51719.6,3679.75,4087.03,2433.49,10129.6,11021,3221.97,1665.04,1958.33,1629.89,644.455,2735.19,550.825,1179.79,643.33,701.734,128.687,229.81,211.038,268.097,965.38,499.507,270.292,428.363,262.966,"tree"
device8-5.gif,0.283003,0.000735273,0.0214374,0.000159464,1.04203e-07,4.26487e-06,-2.89166e-07,0.758954,0.241046,236312,21983.3,10643.9,29017.4,42612.1,65593.2,9570.5,8518.75,18277,8267.25,10237.7,784.421,484.463,10064.9,11230.1,7442.26,7988.01,1410.9,2694.15,4243.54,1207.83,3953.41,392.925,2461.73,872.469,"device8"
fly-7.gif,0.302416,0.000925198,0.0182875,4.91134e-05,3.51532e-08,-8.32203e-07,-4.41524e-08,0.716149,0.283851,50626.3,11394.6,1438.13,4413.41,8131.79,1985.55,7663.93,2533.98,176.94,5242.22,2752.82,2645.74,564.141,2314.21,1293.36,1998.38,1334.11,268.088,239.371,1743.09,622.454,893.1,792.507,239.691,480.802,"fly"
device8-1.gif,0.235828,5.46838e-05,0.0114072,6.36263e-05,4.33388e-08,1.32883e-07,-2.90899e-08,0.71533,0.28467,222729,29424.9,7783.09,28833,36864.2,64918.8,13310.1,10984.3,8879.14,9593.64,7816.22,8682.18,2669.67,16026.7,8723.41,4238.55,6539.02,4533.72,1163.54,185.664,625.799,2951.78,241.064,196.557,922.572,"device8"
device4-1.gif,0.176436,7.19817e-06,0.00203489,1.99676e-07,1.74771e-13,-3.64423e-10,4.01539e-12,0.727146,0.272854,226408,261.826,21843.5,10126.1,25524.7,5879.56,34693.1,3437.78,19754.9,10189.4,1825.37,5740.12,1359.03,5318.25,2752.18,2496.4,5354.98,4002.05,1653.45,2960.3,1728.41,2904.3,843.81,2542.24,2709.22,"device4"
hammer-3.gif,0.95403,0.770195,0.330138,0.207092,0.0541299,0.180618,0.00406537,0.919769,0.0802307,60278.5,9279.79,2640.79,1787.4,8795.06,516.846,2891.63,699.094,1394.94,6616.65,583.224,1033.4,724.156,31.795,1383.6,1174.09,1195.64,558.498,1036.83,1458.92,978.376,428.646,404.223,294.634,1364.38,"hammer"
tree-3.gif,0.21187,0.0129719,0.00124947,0.000138993,5.78019e-08,1.52344e-05,-3.44544e-10,0.768127,0.231873,50340.5,3037.95,5142.95,891.886,10319,13978.1,1137.37,2599.49,2040,5169.74,3205.61,530.538,486.253,1631.07,2301.9,1414.39,128.276,593.331,443.699,890.547,692.182,226.704,53.3484,218.921,454.759,"tree"
Heart-5.gif,0.202517,0.0102226,0.000582427,6.41733e-05,-8.45491e-09,-4.59892e-06,-9.89145e-09,0.295252,0.704748,43565.1,8054.89,6995.53,17671.2,10728,6387.76,10839.6,2810.67,124.997,11462.1,1366.14,2063.92,2681.3,6194.59,3836.38,1642.08,30.626,2849.92,127.951,429.613,9.92056,828.723,829.362,2528.35,502.5,"Heart"
ray-3.gif,0.197681,0.000992903,0.000990403,0.000515255,3.67889e-07,1.62128e-05,3.34207e-07,0.598365,0.401635,42156.2,3666.8,7032.72,5727.03,2460.21,7033.13,11189.4,13194.1,90.8696,2117.51,592.312,1931.66,1964.94,1491.49,989.546,1935.73,1009.35,1268.99,118.556,171.716,1795.35,603.81,468.348,1307.27,1299.82,"ray"
brick-06.gif,0.272489,0.0445618,8.12914e-06,6.69737e-07,5.09601e-14,5.54122e-08,-1.56263e-12,0.851385,0.148615,86311,2477.68,18724.2,192.728,3481.78,1557.57,2536.45,3698.07,3306.35,506.399,1874.51,414.61,1082.42,1695.31,762.077,648.64,65.2117,25.1676,659.887,27.3391,134.794,244.337,173.667,385.358,216.035,"brick"
device6-9.gif,0.190383,6.37281e-05,2.0219e-06,4.00241e-07,9.05664e-16,1.0314e-10,-8.27463e-14,0.821441,0.178559,255768,52876.1,6741.78,15975.1,17527.2,23038.8,7820.52,2807.85,4572.95,1787.99,10263.1,3357.85,917.816,232.901,5664.16,4689.32,22.8233,781.869,877.836,1562.41,3231.61,2213.29,1558.39,1479.28,2501.93,"device6"
fish-9.gif,0.340917,0.0880888,0.000197304,3.72826e-05,1.88008e-09,8.07366e-07,1.72066e-09,0.418161,0.581839,14810.1,10915.8,2184.13,5104.22,6619.4,5737.09,3747,161.122,2045.12,1480,2415.61,2400.22,2223.98,2179.73,2065.06,1276.91,824.999,368.715,435.473,1038.75,1461.43,850.63,132.726,232.599,155.273,"fish"
truck-04.gif,0.216199,0.0152399,0.00115277,6.85804e-05,3.82718e-09,-1.03075e-07,8.55353e-09,0.967586,0.032414,98096.7,46471.6,11702.4,11731.9,7321.38,1197.38,1065.42,369.053,1070.1,627.996,48.3446,53.7471,439.622,124.651,320.809,170.112,238.598,127.611,157.784,47.923,231.994,86.1232,103.417,51.7932,125.87,"truck"
device1-3.gif,0.167563,5.42731e-07,2.5618e-07,1.25467e-09,2.09509e-17,9.11884e-13,5.37783e-18,0.548714,0.451286,143842,6175.4,174.197,3711.98,35978.3,68335.4,21168.7,809.416,10874.5,519.195,10080.7,7385.08,1866.39,6681.15,10088.9,144.116,5807.3,613.872,1703.7,974.018,734.904,2492.29,685.346,645.973,2174.79,"device1"
cup-3.gif,0.173256,0.000407812,0.000388617,1.20984e-05,5.96224e-10,-2.39543e-07,-6.69004e-10,0.618795,0.381205,62825.5,329.365,12245.7,3071.26,11150.9,18689,12366.3,4547.47,5033.13,2218.79,2926.59,2639.8,3582.26,157.89,1830.76,2217.55,1140.5,191.037,1546.84,1301.56,556.062,1115.17,1319.02,360.805,414.613,"cup"
HCircle-8.gif,0.192006,0.00730081,0.00145528,7.54594e-05,-7.68794e-09,-3.56755e-06,-2.39627e-08,0.247438,0.752562,15889.1,2130.99,11145.5,1846.07,5448.09,1784.6,5523.66,583.42,7484.75,1542.62,458.061,721.136,553.563,1394.44,1032.38,915.008,153.917,430.814,336.453,1214.62,948.524,58.2731,411.388,303.456,818.537,"HCircle"
frog-1.gif,0.193966,0.00408999,0.00197843,0.000134695,6.95223e-08,7.15106e-06,6.91239e-08,0.464989,0.535011,36311.2,14190.4,726.558,1872.82,2941.73,5094.56,1266.87,6071.9,5372.7,2366.58,3404.11,5986.36,2490.98,1778.86,2565.01,1534.73,944.78,75.7339,1860.77,1590.61,875.534,1433.67,193.902,798.378,552.601,"frog"
bat-7.gif,0.427715,0.0790926,0.0611616,0.00940585,0.000109618,-1.32342e-05,0.000223995,0.872613,0.127387,337285,26240.2,4277.08,2584.75,48793.8,24247.5,32770.2,14869.8,3448.6,44403.9,657.144,3370.64,3326.3,7554.9,2775.01,1556.1,3713.94,6296.73,601.014,498.227,4507.47,2681.14,1343.99,3530.92,3680.32,"bat"
butterfly-7.gif,0.267715,0.0245371,0.00544979,0.00038543,-4.62903e-07,-5.49037e-05,-5.18585e-07,0.530445,0.469555,27128.2,12365.7,3711.16,1034.75,2387.34,6350.62,5103.97,269.252,2183.88,1427.09,329.621,1346.54,557.311,232.132,183.685,64.1359,2196.02,1478.12,224,408.087,947.091,799.809,509.783,517.383,488.784,"butterfly"
device8-6.gif,0.271618,0.00083423,0.017118,0.000285238,3.31774e-07,7.9799e-06,-6.30218e-07,0.746673,0.253327,232488,25801.2,11881.7,28340.9,43685,66195,13093.9,11681.8,16316.8,5603.45,9112.02,946.03,1774.48,12670.7,8420.07,5137.66,8890.38,2473.11,2627.7,4085.5,815.101,4862.74,1880.37,1276.69,215.841,"device8"
stef-06.gif,0.441604,0.0852926,0.0241004,0.00712025,8.60956e-05,0.00165991,3.88141e-05,0.971922,0.0280777,82110.8,25017.1,18891.9,7098.6,6011.04,793.386,1629.07,1350.4,302.013,1192.69,912.897,316.885,214.305,566.929,633.093,79.3843,764.105,40.7389,309.297,29.8432,70.8978,115.935,252.213,204.165,9.81094,"stef"
guitar-5.gif,0.416274,0.123163,0.0588463,0.0414511,0.00204699,0.0145306,-0.000705568,0.681591,0.318409,40830.1,33215.7,16236.8,1486.81,4506.68,2575.23,5697.64,6331.21,4821.05,2468.52,4326.59,1336.86,1243.96,515.078,2346.01,1162.62,2252.76,2378.57,2183.64,2367.83,1208.37,1057.98,727.255,700.85,892.261,"guitar"
fork-9.gif,82.6532,4160.69,336764,84862.2,1.43018e+10,5.47336e+06,-1.43031e+10,0.949844,0,291793,4888.55,62912.4,3523.05,24607.7,5376.82,3150.34,21749.7,5208.57,13349.4,2571.66,3972.71,5076.22,9849.32,6934.21,5828.3,719.222,704.325,2089.92,6134.76,2430.54,1462.53,2031.87,821.297,1431.22,"fork"
spring-8.gif,137.052,15236.1,12899.8,25769.6,4.54556e+08,2.77558e+06,2.2093e+08,0.867108,0,161987,75765.8,21464.3,23956.9,2908.91,20136.9,20599.2,7011.45,12667.9,7615.23,2087.29,2274.62,1936.92,566.639,6686.65,3375.54,6138.72,1015.55,391.779,735.528,3410.41,4481.16,1192.51,692.656,1167.79,"spring"
car-03.gif,0.259404,0.0363949,0.00167438,0.000276432,1.54546e-07,3.06168e-05,-4.40268e-08,0.918945,0.0810547,93161.1,26831.8,13066.5,595.795,3769.11,1905.92,2202.74,1925.33,1113.76,2841.87,227.771,1994.1,892.935,751.931,547.386,664.809,152.644,799.86,974.667,645.391,335.215,467.878,13.6467,155.388,360.472,"car"
jar-4.gif,0.183381,0.00757675,0.000111603,6.89237e-06,1.90091e-10,5.96249e-07,-4.07565e-11,0.819752,0.180248,214894,59699.2,3005.72,12658.6,8040.37,17253.4,1665.4,7176.56,18462.3,5160.56,994.29,5301.2,832.479,1339.47,81.4241,1211.49,2092.1,65.0674,1844.65,1605.29,319.113,334.197,72.7217,763.678,207.837,"jar"
device1-9.gif,0.171678,3.61115e-07,1.31457e-06,3.84999e-09,4.10176e-17,-2.20354e-12,1.87477e-16,0.679852,0.320148,178220,19257.6,281.01,9319.56,29849.7,7390.47,38735.8,5459.61,15616.6,484.518,4114.23,1255.77,2773.62,2798.85,3025.07,2181.81,1996.87,1239.63,2973.02,2241.47,705.171,223.479,228.307,2317.98,793.361,"device1"
Bone-8.gif,0.932766,0.735637,0.0620974,0.0322735,0.00138897,0.0216966,0.00114544,0.811885,0.188115,127241,18932.9,2274.3,14343.1,15721.4,6712.15,37488.5,8034.16,714.185,1155.05,5700.42,2059.08,7612.54,6757.83,1127.05,4194.23,992.729,237.272,1544.44,1979.14,6.87234,3116.21,997.473,187.762,861.432,"Bone"
personal_car-7.gif,0.2474,0.0338967,0.000535637,6.79195e-05,4.45075e-09,3.79921e-07,1.1456e-08,0.603876,0.396124,50484.3,15235.3,21273.5,10357,6612.08,9906.36,12768.4,6899.24,1792.56,323.957,453.798,4205.85,2791.01,445.888,3778.47,314.04,1885.47,679.02,971.278,1681.43,1054.64,1589.3,437.706,643.875,24.2332,"personal_car"
carriage-03.gif,0.377553,0.0927681,0.00112004,0.00109887,1.21838e-06,0.00031304,1.21716e-06,0.905727,0.0942728,91820.1,9495.63,12243.2,5447.13,635.869,2560.76,2495.27,2804.32,1022.51,669.15,2009.45,93.3331,219.542,852.539,1791.04,864.766,141.093,430.945,55.341,447.166,419.737,680.185,792.817,334.777,614.007,"carriage"
Comma-4.gif,0.220441,0.0175091,0.00112096,0.000238057,6.93329e-08,4.86884e-06,1.17343e-07,0.4033,0.5967,42966.1,3294,13108.5,13366.2,2669.51,14883.3,13916.3,14452.6,22629.2,2526.62,815.782,5069.09,3756.74,3875.34,3402.1,1016.32,527.835,50.5757,533.103,3181.03,2025.76,2068.25,2802.77,413.301,753.526,"Comma"
device0-9.gif,0.201539,1.05136e-09,2.87939e-10,1.94523e-10,4.6037e-20,6.30735e-15,-3.69546e-34,0.777847,0.222153,203909,40803.1,1200.92,13002.5,16362.1,11026.6,3852.97,5701.57,9643.35,15637.8,418.182,375.008,3356.27,3410.75,480.243,383.638,485.37,2191.28,786.216,1386.48,1939.08,2293.5,702.954,1972.14,1656.46,"device0"
flatfish-9.gif,0.194578,0.00766506,0.000782713,0.000250356,1.10813e-07,2.19157e-05,-4.08615e-08,0.439785,0.560215,47101.2,18735.3,15804.1,10672.5,491.899,13726.2,12055.4,7640.34,4607.9,10001,3901.6,6465.25,6105.46,2962.71,2640.34,1567.45,4588.58,3766.55,2798.96,2997.89,1183.37,2729.3,1576.36,1105.5,1090.36,"flatfish"
classic-5.gif,0.267232,0.0406052,0.00146231,0.000358021,2.17933e-07,5.20132e-05,1.4998e-07,0.291848,0.708152,72306.1,50649.9,6991.68,19901.9,16959.4,17571.3,16397.9,10854.6,4833.57,854.065,5115.55,7389.95,6473.26,4103.34,438.117,15139.3,12170.5,4686.97,1508.55,3360.32,2442.4,6586.43,6409.89,2675.45,679.001,"classic"
chicken-8.gif,0.237355,0.010116,0.00624119,0.000368971,9.18975e-08,1.36974e-05,1.86674e-07,0.567805,0.432195,5954.23,1302.32,1300.03,1879.18,33.693,188.771,1192.19,1351.89,190.575,667.802,701.96,234.086,165.187,45.716,233.574,469.032,149.221,11.3147,236.687,82.504,13.3639,156.6,124.001,34.4939,84.2382,"chicken"
octopus-9.gif,0.187999,0.00218933,9.59485e-05,2.36558e-05,1.09965e-09,-1.05059e-06,-4.68057e-10,0.570496,0.429504,37388.4,2720.52,4432.65,995.122,7663.04,18723.4,2208.65,164.843,206.311,3421.99,4782.37,667.05,818.505,2048.09,1049.29,2217.01,232.243,327.401,991.534,964.343,1316.85,1053.28,57.1231,237.69,947.209,"octopus"
frog-9.gif,0.207088,0.00595398,0.000376662,8.64981e-05,6.24165e-09,6.01133e-06,1.52342e-08,0.521558,0.478442,18072.3,3438.89,2418.27,763.782,4581.25,5394.5,2540.32,244.288,84.001,1653.09,666.637,1605.06,337.447,27.5283,458.741,526.849,63.7409,403.128,919.788,145.11,272.341,641.036,147.938,291.251,154.015,"frog"
elephant-9.gif,0.205297,0.002181,1.48919e-06,0.000181367,1.66989e-09,-5.33973e-06,1.78398e-09,0.444708,0.555292,157366,16908.2,33669.5,4934.57,5511.52,1874.75,54461.4,6554.42,39966.7,12883.5,12424.8,16777.5,13279.9,27056.3,14683.7,9238.13,6366.14,2567.24,5968.82,16427.3,8844.38,2620.06,3538.79,4321.94,6071.53,"elephant"
Misk-6.gif,0.177541,0.000906829,9.31769e-05,1.41225e-05,-6.44443e-11,4.22457e-07,-5.10084e-10,0.296636,0.703364,36820.1,431.036,2368.6,710.487,2086.7,6183.84,10502.7,11249.6,1870.35,470.193,7591.24,1952.53,4133.92,378.269,3395.79,5206.5,3247.75,248.845,629.422,1928.57,696.416,2217.9,259.834,404.645,717.489,"Misk"
teddy-01.gif,0.18308,0.00131621,0.00115653,4.99347e-06,3.08146e-10,1.31081e-07,-2.56561e-10,0.682179,0.317821,59677.6,2740.37,16236.4,1295.69,450.008,5480.39,2328.59,5916.33,2821.89,2242.65,2492.62,1443.36,441.076,1687.65,1143.92,1867.45,590.238,77.6492,104.171,1299.98,1054.18,336.145,316.821,271.487,92.3463,"teddy"
shoe-1.gif,0.251948,0.0354394,0.000895857,0.000250061,1.17052e-07,4.58328e-05,-1.05946e-07,0.609132,0.390868,103039,34235,21398.4,1547.09,4760.67,25055.4,37632.1,15768.2,11410.3,2435.01,5015.24,7135.71,776.856,3563.17,807.214,482.202,2388.09,1515.8,2153.31,903.49,2599.76,108.648,967.999,259.239,2447.53,"shoe"
jar-8.gif,0.164337,0.000293575,5.4071e-05,3.28302e-06,3.32507e-11,5.61514e-08,-2.91127e-11,0.615864,0.384136,161445,22010.7,4840.83,7927.95,36848.8,64574.6,24862.5,5707.87,14168.4,4715.95,5479.54,7551.48,4116.54,644.899,1168.3,2590.86,2000.5,3057.09,272.209,862.048,3955.02,905.673,1230.56,726.369,2681.83,"jar"
Glas-2.gif,0.312876,0.0215261,0.010577,0.00282324,1.5331e-05,0.000409536,7.88434e-08,0.488877,0.511123,57181.1,19469.5,8491.39,2856.98,13409.6,7639.88,6459.33,11167.1,17602.9,8024.63,4556.49,4150.8,2218.64,1432.23,4996.24,1561.01,4129.61,2879.83,6667.86,87.9164,629.722,1747.91,7.34097,87.8464,227.734,"Glas"
car-07.gif,0.245929,0.0308953,0.000911095,0.000131211,3.24051e-08,1.05907e-05,-1.33355e-08,0.89824,0.10176,91061.7,23439.3,10506.5,3016.19,2120.17,1600.73,1355.29,2180.81,840.574,1368.72,1019.38,214.223,1794.89,719.707,21.5609,594.166,644.731,358.101,174.251,505.259,113.999,299.241,53.8303,174.705,247.591,"car"
car-10.gif,0.234019,0.0256939,0.000748523,0.000102827,2.41133e-08,9.97463e-06,-8.31787e-09,0.893446,0.106554,90575.7,23088.8,9856.92,3121.88,922.951,1546.99,1096.66,2245.63,1141.66,2064.07,737.267,335.632,1646.66,1166.08,348.035,405.068,957.794,269.703,258.619,109.523,97.7792,539.482,65.7959,134.392,98.251,"car"
